test_id,trial_curr,trial_total,rep,reps,feature_prior_strength,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp
_0a5923ea9342ff54,1,240,1,100,0.1,133,2500,pbp02,interleaved-sim-sim,130,118,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172495
_0a5923ea9342ff54,1,240,2,100,0.1,116,2500,pbp02,interleaved-sim-sim,85,165,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172496
_0a5923ea9342ff54,1,240,4,100,0.1,447,2500,pbp02,interleaved-sim-sim,343,1367,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172497
_0a5923ea9342ff54,1,240,5,100,0.1,468,2500,pbp02,interleaved-sim-sim,401,481,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172498
_0a5923ea9342ff54,1,240,3,100,0.1,146,2500,pbp02,interleaved-sim-sim,149,196,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172498
_0a5923ea9342ff54,1,240,6,100,0.1,369,2500,pbp02,interleaved-sim-sim,325,390,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172499
_0a5923ea9342ff54,1,240,7,100,0.1,283,2500,pbp02,interleaved-sim-sim,223,307,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172501
_0a5923ea9342ff54,1,240,8,100,0.1,80,2500,pbp02,interleaved-sim-sim,105,46,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172502
_0a5923ea9342ff54,1,240,9,100,0.1,440,2500,pbp02,interleaved-sim-sim,431,1131,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172503
_0a5923ea9342ff54,1,240,11,100,0.1,289,2500,pbp02,interleaved-sim-sim,247,858,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172504
_0a5923ea9342ff54,1,240,10,100,0.1,214,2500,pbp02,interleaved-sim-sim,156,123,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172504
_0a5923ea9342ff54,1,240,14,100,0.1,481,2500,pbp02,interleaved-sim-sim,450,773,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172505
_0a5923ea9342ff54,1,240,12,100,0.1,555,2500,pbp02,interleaved-sim-sim,474,1009,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172507
_0a5923ea9342ff54,1,240,13,100,0.1,295,2500,pbp02,interleaved-sim-sim,279,449,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172508
_0a5923ea9342ff54,1,240,16,100,0.1,183,2500,pbp02,interleaved-sim-sim,126,287,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172509
_0a5923ea9342ff54,1,240,15,100,0.1,178,2500,pbp02,interleaved-sim-sim,172,334,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172510
_0a5923ea9342ff54,1,240,17,100,0.1,354,2500,pbp02,interleaved-sim-sim,343,472,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172512
_0a5923ea9342ff54,1,240,18,100,0.1,189,2500,pbp02,interleaved-sim-sim,177,246,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172513
_0a5923ea9342ff54,1,240,19,100,0.1,132,2500,pbp02,interleaved-sim-sim,126,191,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172518
_0a5923ea9342ff54,1,240,20,100,0.1,119,2500,pbp02,interleaved-sim-sim,110,84,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172519
_0a5923ea9342ff54,1,240,21,100,0.1,227,2500,pbp02,interleaved-sim-sim,224,362,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172520
_0a5923ea9342ff54,1,240,22,100,0.1,337,2500,pbp02,interleaved-sim-sim,306,351,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172522
_0a5923ea9342ff54,1,240,23,100,0.1,158,2500,pbp02,interleaved-sim-sim,152,104,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172525
_0a5923ea9342ff54,1,240,24,100,0.1,246,2500,pbp02,interleaved-sim-sim,201,406,"Only in the left scenes, exists: ( objects that are 1)",1,1438206172526
_0a5923ea9342ff54,1,240,25,100,0.1,98,2500,pbp02,interleaved-sim-sim,89,45,"Only in the right scenes, exists: ( objects that are 2)",1,1438206172527
_0a5923ea9342ff54,2,240,1,100,100,264,2500,pbp02,interleaved-sim-sim,305,258,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238262
_0a5923ea9342ff54,2,240,2,100,100,541,2500,pbp02,interleaved-sim-sim,558,2367,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238263
_0a5923ea9342ff54,2,240,3,100,100,57,2500,pbp02,interleaved-sim-sim,60,27,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238264
_0a5923ea9342ff54,2,240,4,100,100,204,2500,pbp02,interleaved-sim-sim,246,410,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238265
_0a5923ea9342ff54,2,240,5,100,100,71,2500,pbp02,interleaved-sim-sim,60,98,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238265
_0a5923ea9342ff54,2,240,6,100,100,95,2500,pbp02,interleaved-sim-sim,119,51,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238266
_0a5923ea9342ff54,2,240,7,100,100,229,2500,pbp02,interleaved-sim-sim,216,528,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238280
_0a5923ea9342ff54,2,240,8,100,100,374,2500,pbp02,interleaved-sim-sim,360,1309,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238281
_0a5923ea9342ff54,2,240,9,100,100,349,2500,pbp02,interleaved-sim-sim,363,423,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238282
_0a5923ea9342ff54,2,240,10,100,100,430,2500,pbp02,interleaved-sim-sim,437,871,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238282
_0a5923ea9342ff54,2,240,11,100,100,211,2500,pbp02,interleaved-sim-sim,232,319,"Only in the left scenes, all: (can-move-up objects that are 1)",1,1438206238283
_0a5923ea9342ff54,2,240,12,100,100,191,2500,pbp02,interleaved-sim-sim,172,153,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238284
_0a5923ea9342ff54,2,240,13,100,100,137,2500,pbp02,interleaved-sim-sim,117,118,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238286
_0a5923ea9342ff54,2,240,14,100,100,214,2500,pbp02,interleaved-sim-sim,260,225,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238287
_0a5923ea9342ff54,2,240,15,100,100,156,2500,pbp02,interleaved-sim-sim,156,66,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238288
_0a5923ea9342ff54,2,240,16,100,100,135,2500,pbp02,interleaved-sim-sim,110,165,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238289
_0a5923ea9342ff54,2,240,17,100,100,68,2500,pbp02,interleaved-sim-sim,60,31,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238290
_0a5923ea9342ff54,2,240,18,100,100,186,2500,pbp02,interleaved-sim-sim,164,314,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238291
_0a5923ea9342ff54,2,240,19,100,100,190,2500,pbp02,interleaved-sim-sim,176,359,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238294
_0a5923ea9342ff54,2,240,20,100,100,61,2500,pbp02,interleaved-sim-sim,71,38,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238295
_0a5923ea9342ff54,2,240,21,100,100,237,2500,pbp02,interleaved-sim-sim,243,404,"Only in the left scenes, exists: ( objects that are 1)",1,1438206238296
_0a5923ea9342ff54,2,240,22,100,100,46,2500,pbp02,interleaved-sim-sim,41,26,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238296
_0a5923ea9342ff54,2,240,23,100,100,146,2500,pbp02,interleaved-sim-sim,163,170,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238297
_0a5923ea9342ff54,2,240,24,100,100,184,2500,pbp02,interleaved-sim-sim,189,102,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238298
_0a5923ea9342ff54,2,240,25,100,100,58,2500,pbp02,interleaved-sim-sim,56,26,"Only in the right scenes, exists: ( objects that are 2)",1,1438206238300
_0a5923ea9342ff54,3,240,1,100,0.1,533,2500,pbp02,interleaved-sim-dis,498,1188,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330912
_0a5923ea9342ff54,3,240,2,100,0.1,185,2500,pbp02,interleaved-sim-dis,139,154,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330914
_0a5923ea9342ff54,3,240,3,100,0.1,240,2500,pbp02,interleaved-sim-dis,221,496,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330915
_0a5923ea9342ff54,3,240,4,100,0.1,74,2500,pbp02,interleaved-sim-dis,64,39,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330916
_0a5923ea9342ff54,3,240,5,100,0.1,200,2500,pbp02,interleaved-sim-dis,161,125,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330917
_0a5923ea9342ff54,3,240,6,100,0.1,63,2500,pbp02,interleaved-sim-dis,57,53,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330918
_0a5923ea9342ff54,3,240,7,100,0.1,83,2500,pbp02,interleaved-sim-dis,94,39,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330921
_0a5923ea9342ff54,3,240,8,100,0.1,187,2500,pbp02,interleaved-sim-dis,159,111,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330922
_0a5923ea9342ff54,3,240,9,100,0.1,143,2500,pbp02,interleaved-sim-dis,90,144,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330923
_0a5923ea9342ff54,3,240,10,100,0.1,88,2500,pbp02,interleaved-sim-dis,80,43,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330925
_0a5923ea9342ff54,3,240,11,100,0.1,204,2500,pbp02,interleaved-sim-dis,185,373,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330926
_0a5923ea9342ff54,3,240,12,100,0.1,215,2500,pbp02,interleaved-sim-dis,161,329,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330928
_0a5923ea9342ff54,3,240,13,100,0.1,735,2500,pbp02,interleaved-sim-dis,608,3035,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330931
_0a5923ea9342ff54,3,240,14,100,0.1,752,2500,pbp02,interleaved-sim-dis,511,1953,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330933
_0a5923ea9342ff54,3,240,16,100,0.1,339,2500,pbp02,interleaved-sim-dis,260,1054,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330934
_0a5923ea9342ff54,3,240,15,100,0.1,600,2500,pbp02,interleaved-sim-dis,494,1398,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330935
_0a5923ea9342ff54,3,240,17,100,0.1,100,2500,pbp02,interleaved-sim-dis,104,58,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330936
_0a5923ea9342ff54,3,240,18,100,0.1,429,2500,pbp02,interleaved-sim-dis,425,1123,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330937
_0a5923ea9342ff54,3,240,19,100,0.1,349,2500,pbp02,interleaved-sim-dis,282,1219,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330940
_0a5923ea9342ff54,3,240,20,100,0.1,176,2500,pbp02,interleaved-sim-dis,163,195,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330941
_0a5923ea9342ff54,3,240,21,100,0.1,279,2500,pbp02,interleaved-sim-dis,277,945,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330942
_0a5923ea9342ff54,3,240,22,100,0.1,186,2500,pbp02,interleaved-sim-dis,199,165,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330944
_0a5923ea9342ff54,3,240,23,100,0.1,527,2500,pbp02,interleaved-sim-dis,485,1905,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330952
_0a5923ea9342ff54,3,240,24,100,0.1,99,2500,pbp02,interleaved-sim-dis,56,59,"Only in the left scenes, exists: ( objects that are 1)",1,1438206330954
_0a5923ea9342ff54,3,240,25,100,0.1,71,2500,pbp02,interleaved-sim-dis,46,172,"Only in the right scenes, exists: ( objects that are 2)",1,1438206330956
_0a5923ea9342ff54,4,240,6,100,100,71,2500,pbp02,interleaved-sim-dis,78,87,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402619
_0a5923ea9342ff54,4,240,3,100,100,317,2500,pbp02,interleaved-sim-dis,432,1047,"Only in the right scenes, exists: ( objects that are 2)",1,1438206402619
_0a5923ea9342ff54,4,240,4,100,100,491,2500,pbp02,interleaved-sim-dis,498,1586,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402620
_0a5923ea9342ff54,4,240,5,100,100,198,2500,pbp02,interleaved-sim-dis,164,526,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402621
_0a5923ea9342ff54,4,240,1,100,100,404,2500,pbp02,interleaved-sim-dis,442,859,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402622
_0a5923ea9342ff54,4,240,7,100,100,193,2500,pbp02,interleaved-sim-dis,203,210,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402624
_0a5923ea9342ff54,4,240,2,100,100,219,2500,pbp02,interleaved-sim-dis,230,324,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402623
_0a5923ea9342ff54,4,240,8,100,100,290,2500,pbp02,interleaved-sim-dis,307,1000,"Only in the left scenes, all: (can-move-up objects that are 1)",1,1438206402625
_0a5923ea9342ff54,4,240,9,100,100,159,2500,pbp02,interleaved-sim-dis,167,191,"Only in the right scenes, exists: ( objects that are 2)",1,1438206402626
_0a5923ea9342ff54,4,240,10,100,100,211,2500,pbp02,interleaved-sim-dis,193,192,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402627
_0a5923ea9342ff54,4,240,12,100,100,160,2500,pbp02,interleaved-sim-dis,184,171,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402629
_0a5923ea9342ff54,4,240,13,100,100,122,2500,pbp02,interleaved-sim-dis,120,80,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402631
_0a5923ea9342ff54,4,240,14,100,100,131,2500,pbp02,interleaved-sim-dis,144,66,"Only in the right scenes, exists: ( objects that are 2)",1,1438206402632
_0a5923ea9342ff54,4,240,16,100,100,42,2500,pbp02,interleaved-sim-dis,40,20,"Only in the right scenes, exists: ( objects that are 2)",1,1438206402632
_0a5923ea9342ff54,4,240,11,100,100,109,2500,pbp02,interleaved-sim-dis,92,149,"Only in the right scenes, exists: ( objects that are 2)",1,1438206402633
_0a5923ea9342ff54,4,240,15,100,100,221,2500,pbp02,interleaved-sim-dis,243,292,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402634
_0a5923ea9342ff54,4,240,18,100,100,160,2500,pbp02,interleaved-sim-dis,141,279,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402636
_0a5923ea9342ff54,4,240,17,100,100,206,2500,pbp02,interleaved-sim-dis,240,155,"Only in the right scenes, exists: ( objects that are 2)",1,1438206402637
_0a5923ea9342ff54,4,240,24,100,100,300,2500,pbp02,interleaved-sim-dis,233,864,"Only in the right scenes, exists: ( objects that are 2)",1,1438206402638
_0a5923ea9342ff54,4,240,20,100,100,232,2500,pbp02,interleaved-sim-dis,233,278,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402639
_0a5923ea9342ff54,4,240,22,100,100,95,2500,pbp02,interleaved-sim-dis,95,39,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402640
_0a5923ea9342ff54,4,240,23,100,100,304,2500,pbp02,interleaved-sim-dis,264,361,"Only in the right scenes, exists: ( objects that are 2)",1,1438206402641
_0a5923ea9342ff54,4,240,19,100,100,296,2500,pbp02,interleaved-sim-dis,329,678,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402643
_0a5923ea9342ff54,4,240,21,100,100,236,2500,pbp02,interleaved-sim-dis,244,230,"Only in the left scenes, exists: ( objects that are 1)",1,1438206402644
_0a5923ea9342ff54,4,240,25,100,100,49,2500,pbp02,interleaved-sim-dis,57,31,"Only in the right scenes, exists: ( objects that are 2)",1,1438206402644
_0a5923ea9342ff54,5,240,1,100,0.1,179,2500,pbp02,interleaved-dis-sim,187,93,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498163
_0a5923ea9342ff54,5,240,2,100,0.1,118,2500,pbp02,interleaved-dis-sim,125,58,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498163
_0a5923ea9342ff54,5,240,3,100,0.1,163,2500,pbp02,interleaved-dis-sim,162,193,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498164
_0a5923ea9342ff54,5,240,4,100,0.1,131,2500,pbp02,interleaved-dis-sim,124,76,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498165
_0a5923ea9342ff54,5,240,5,100,0.1,159,2500,pbp02,interleaved-dis-sim,173,141,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498166
_0a5923ea9342ff54,5,240,6,100,0.1,574,2500,pbp02,interleaved-dis-sim,472,1111,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498166
_0a5923ea9342ff54,5,240,7,100,0.1,315,2500,pbp02,interleaved-dis-sim,323,226,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498168
_0a5923ea9342ff54,5,240,8,100,0.1,236,2500,pbp02,interleaved-dis-sim,255,267,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498169
_0a5923ea9342ff54,5,240,9,100,0.1,318,2500,pbp02,interleaved-dis-sim,310,289,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498170
_0a5923ea9342ff54,5,240,11,100,0.1,787,2500,pbp02,interleaved-dis-sim,613,4775,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498171
_0a5923ea9342ff54,5,240,10,100,0.1,384,2500,pbp02,interleaved-dis-sim,429,643,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498172
_0a5923ea9342ff54,5,240,12,100,0.1,546,2500,pbp02,interleaved-dis-sim,457,1901,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498173
_0a5923ea9342ff54,5,240,13,100,0.1,50,2500,pbp02,interleaved-dis-sim,45,29,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498178
_0a5923ea9342ff54,5,240,14,100,0.1,384,2500,pbp02,interleaved-dis-sim,348,367,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498179
_0a5923ea9342ff54,5,240,15,100,0.1,269,2500,pbp02,interleaved-dis-sim,264,584,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498179
_0a5923ea9342ff54,5,240,16,100,0.1,128,2500,pbp02,interleaved-dis-sim,180,87,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498180
_0a5923ea9342ff54,5,240,17,100,0.1,117,2500,pbp02,interleaved-dis-sim,95,162,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498181
_0a5923ea9342ff54,5,240,18,100,0.1,239,2500,pbp02,interleaved-dis-sim,325,396,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498182
_0a5923ea9342ff54,5,240,19,100,0.1,504,2500,pbp02,interleaved-dis-sim,443,1121,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498184
_0a5923ea9342ff54,5,240,20,100,0.1,492,2500,pbp02,interleaved-dis-sim,444,1336,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498185
_0a5923ea9342ff54,5,240,21,100,0.1,92,2500,pbp02,interleaved-dis-sim,88,103,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498185
_0a5923ea9342ff54,5,240,22,100,0.1,132,2500,pbp02,interleaved-dis-sim,160,176,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498186
_0a5923ea9342ff54,5,240,23,100,0.1,425,2500,pbp02,interleaved-dis-sim,424,1244,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498187
_0a5923ea9342ff54,5,240,24,100,0.1,29,2500,pbp02,interleaved-dis-sim,32,46,"Only in the right scenes, exists: ( objects that are 2)",1,1438206498188
_0a5923ea9342ff54,5,240,25,100,0.1,175,2500,pbp02,interleaved-dis-sim,168,802,"Only in the left scenes, exists: ( objects that are 1)",1,1438206498190
_0a5923ea9342ff54,6,240,1,100,100,91,2500,pbp02,interleaved-dis-sim,92,54,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564623
_0a5923ea9342ff54,6,240,2,100,100,373,2500,pbp02,interleaved-dis-sim,390,682,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564624
_0a5923ea9342ff54,6,240,3,100,100,156,2500,pbp02,interleaved-dis-sim,186,91,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564625
_0a5923ea9342ff54,6,240,4,100,100,138,2500,pbp02,interleaved-dis-sim,189,277,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564626
_0a5923ea9342ff54,6,240,5,100,100,162,2500,pbp02,interleaved-dis-sim,169,194,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564627
_0a5923ea9342ff54,6,240,6,100,100,55,2500,pbp02,interleaved-dis-sim,60,37,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564628
_0a5923ea9342ff54,6,240,7,100,100,107,2500,pbp02,interleaved-dis-sim,141,71,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564631
_0a5923ea9342ff54,6,240,8,100,100,82,2500,pbp02,interleaved-dis-sim,81,40,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564632
_0a5923ea9342ff54,6,240,9,100,100,377,2500,pbp02,interleaved-dis-sim,420,1075,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564634
_0a5923ea9342ff54,6,240,10,100,100,605,2500,pbp02,interleaved-dis-sim,524,2296,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564635
_0a5923ea9342ff54,6,240,11,100,100,53,2500,pbp02,interleaved-dis-sim,63,36,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564636
_0a5923ea9342ff54,6,240,13,100,100,72,2500,pbp02,interleaved-dis-sim,73,35,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564637
_0a5923ea9342ff54,6,240,12,100,100,91,2500,pbp02,interleaved-dis-sim,141,52,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564640
_0a5923ea9342ff54,6,240,14,100,100,150,2500,pbp02,interleaved-dis-sim,182,184,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564641
_0a5923ea9342ff54,6,240,15,100,100,277,2500,pbp02,interleaved-dis-sim,345,548,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564642
_0a5923ea9342ff54,6,240,16,100,100,244,2500,pbp02,interleaved-dis-sim,262,429,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564643
_0a5923ea9342ff54,6,240,17,100,100,128,2500,pbp02,interleaved-dis-sim,133,55,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564644
_0a5923ea9342ff54,6,240,18,100,100,37,2500,pbp02,interleaved-dis-sim,38,26,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564645
_0a5923ea9342ff54,6,240,19,100,100,355,2500,pbp02,interleaved-dis-sim,457,550,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564648
_0a5923ea9342ff54,6,240,20,100,100,54,2500,pbp02,interleaved-dis-sim,54,23,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564650
_0a5923ea9342ff54,6,240,21,100,100,196,2500,pbp02,interleaved-dis-sim,250,228,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564651
_0a5923ea9342ff54,6,240,22,100,100,237,2500,pbp02,interleaved-dis-sim,257,179,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564652
_0a5923ea9342ff54,6,240,23,100,100,396,2500,pbp02,interleaved-dis-sim,413,589,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564653
_0a5923ea9342ff54,6,240,24,100,100,89,2500,pbp02,interleaved-dis-sim,114,61,"Only in the right scenes, exists: ( objects that are 2)",1,1438206564655
_0a5923ea9342ff54,6,240,25,100,100,293,2500,pbp02,interleaved-dis-sim,316,370,"Only in the left scenes, exists: ( objects that are 1)",1,1438206564656
_0a5923ea9342ff54,7,240,1,100,0.1,69,2500,pbp02,interleaved-dis-dis,73,38,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641101
_0a5923ea9342ff54,7,240,2,100,0.1,410,2500,pbp02,interleaved-dis-dis,402,1175,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641102
_0a5923ea9342ff54,7,240,3,100,0.1,250,2500,pbp02,interleaved-dis-dis,277,636,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641102
_0a5923ea9342ff54,7,240,4,100,0.1,134,2500,pbp02,interleaved-dis-dis,94,97,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641103
_0a5923ea9342ff54,7,240,5,100,0.1,239,2500,pbp02,interleaved-dis-dis,208,271,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641104
_0a5923ea9342ff54,7,240,6,100,0.1,313,2500,pbp02,interleaved-dis-dis,268,941,"Only in the left scenes, exists: ( objects that are 1)",1,1438206641105
_0a5923ea9342ff54,7,240,7,100,0.1,132,2500,pbp02,interleaved-dis-dis,114,314,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641107
_0a5923ea9342ff54,7,240,8,100,0.1,72,2500,pbp02,interleaved-dis-dis,84,34,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641107
_0a5923ea9342ff54,7,240,9,100,0.1,155,2500,pbp02,interleaved-dis-dis,129,144,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641108
_0a5923ea9342ff54,7,240,10,100,0.1,375,2500,pbp02,interleaved-dis-dis,318,563,"Only in the left scenes, exists: ( objects that are 1)",1,1438206641109
_0a5923ea9342ff54,7,240,11,100,0.1,323,2500,pbp02,interleaved-dis-dis,353,443,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641110
_0a5923ea9342ff54,7,240,12,100,0.1,234,2500,pbp02,interleaved-dis-dis,272,181,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641111
_0a5923ea9342ff54,7,240,13,100,0.1,295,2500,pbp02,interleaved-dis-dis,299,240,"Only in the left scenes, exists: ( objects that are 1)",1,1438206641113
_0a5923ea9342ff54,7,240,14,100,0.1,643,2500,pbp02,interleaved-dis-dis,507,1477,"Only in the left scenes, exists: ( objects that are 1)",1,1438206641114
_0a5923ea9342ff54,7,240,15,100,0.1,153,2500,pbp02,interleaved-dis-dis,133,164,"Only in the left scenes, exists: ( objects that are 1)",1,1438206641115
_0a5923ea9342ff54,7,240,16,100,0.1,346,2500,pbp02,interleaved-dis-dis,354,634,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641116
_0a5923ea9342ff54,7,240,17,100,0.1,149,2500,pbp02,interleaved-dis-dis,137,55,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641117
_0a5923ea9342ff54,7,240,18,100,0.1,149,2500,pbp02,interleaved-dis-dis,124,108,"Only in the right scenes, exists: ( objects that are 2)",1,1438206641117
_0a5923ea9342ff54,7,240,19,100,0.1,197,2500,pbp02,interleaved-dis-dis,208,118,"Only in the left scenes, exists: ( objects that are 1)",1,1438206641120
_0a5923ea9342ff54,7,240,20,100,0.1,90,2500,pbp02,interleaved-dis-dis,79,91,"Only in the left scenes, exists: ( objects that are 1)",1,1438206641121
_0a5923ea9342ff54,7,240,21,100,0.1,218,2500,pbp02,interleaved-dis-dis,224,291,"Only in the left scenes, exists: ( objects that are 1)",1,1438206641121
_0a5923ea9342ff54,7,240,22,100,0.1,117,2500,pbp02,interleaved-dis-dis,122,57,"Only in the left scenes, exists: ( objects that are 1)",1,1438206641122
_0a5923ea9342ff54,7,240,23,100,0.1,192,2500,pbp02,interleaved-dis-dis,148,412,"Only in the left scenes, exists: ( objects that are 1)",1,1438206641123
