test_id,trial_curr,trial_total,rep,reps,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp,activity->feature->hyp_base,activity->obj->hyp_base,activity->selector->hyp_base
_73b8b560d2b4414e,31,240,7,25,564,2500,pbp04,blocked-dis-dis,783,1944,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:04.246Z,,,0.1
_73b8b560d2b4414e,31,240,11,25,616,2500,pbp04,blocked-dis-dis,819,2801,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:04.248Z,,,0.1
_73b8b560d2b4414e,31,240,10,25,132,2500,pbp04,blocked-dis-dis,251,182,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:04.248Z,,,0.1
_73b8b560d2b4414e,32,240,3,25,55,2500,pbp04,blocked-dis-dis,97,53,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.889Z,,,10
_73b8b560d2b4414e,32,240,23,25,48,2500,pbp04,blocked-dis-dis,80,79,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.890Z,,,10
_73b8b560d2b4414e,32,240,14,25,117,2500,pbp04,blocked-dis-dis,231,139,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.891Z,,,10
_73b8b560d2b4414e,32,240,24,25,118,2500,pbp04,blocked-dis-dis,221,172,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.896Z,,,10
_73b8b560d2b4414e,32,240,13,25,142,2500,pbp04,blocked-dis-dis,229,281,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.897Z,,,10
_73b8b560d2b4414e,32,240,4,25,65,2500,pbp04,blocked-dis-dis,115,86,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.899Z,,,10
_73b8b560d2b4414e,32,240,21,25,29,2500,pbp04,blocked-dis-dis,48,41,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.904Z,,,10
_73b8b560d2b4414e,32,240,19,25,71,2500,pbp04,blocked-dis-dis,113,65,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.906Z,,,10
_73b8b560d2b4414e,32,240,12,25,67,2500,pbp04,blocked-dis-dis,109,85,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.907Z,,,10
_73b8b560d2b4414e,32,240,18,25,104,2500,pbp04,blocked-dis-dis,187,118,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.908Z,,,10
_73b8b560d2b4414e,32,240,1,25,72,2500,pbp04,blocked-dis-dis,198,128,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.914Z,,,10
_73b8b560d2b4414e,32,240,20,25,88,2500,pbp04,blocked-dis-dis,184,87,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.911Z,,,10
_73b8b560d2b4414e,32,240,17,25,76,2500,pbp04,blocked-dis-dis,84,68,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.925Z,,,10
_73b8b560d2b4414e,32,240,15,25,64,2500,pbp04,blocked-dis-dis,129,113,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.926Z,,,10
_73b8b560d2b4414e,32,240,2,25,57,2500,pbp04,blocked-dis-dis,89,57,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.931Z,,,10
_73b8b560d2b4414e,32,240,11,25,106,2500,pbp04,blocked-dis-dis,161,163,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.933Z,,,10
_73b8b560d2b4414e,32,240,22,25,43,2500,pbp04,blocked-dis-dis,73,46,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.935Z,,,10
_73b8b560d2b4414e,32,240,10,25,33,2500,pbp04,blocked-dis-dis,54,49,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.936Z,,,10
_73b8b560d2b4414e,32,240,16,25,55,2500,pbp04,blocked-dis-dis,120,81,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.938Z,,,10
_73b8b560d2b4414e,32,240,9,25,69,2500,pbp04,blocked-dis-dis,121,99,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:14.943Z,,,10
_73b8b560d2b4414e,32,240,8,25,141,2500,pbp04,blocked-dis-dis,160,125,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.948Z,,,10
_73b8b560d2b4414e,32,240,25,25,115,2500,pbp04,blocked-dis-dis,184,267,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:14.939Z,,,10
_73b8b560d2b4414e,32,240,7,25,157,2500,pbp04,blocked-dis-dis,299,175,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:15.017Z,,,10
_73b8b560d2b4414e,32,240,5,25,69,2500,pbp04,blocked-dis-dis,86,46,"Only in the left scenes, exists: (square objects)",true,2022-04-20T11:42:15.160Z,,,10
_73b8b560d2b4414e,32,240,6,25,95,2500,pbp04,blocked-dis-dis,176,161,"Only in the right scenes, exists: (circle objects)",true,2022-04-20T11:42:15.203Z,,,10
_72925f6df15a9999,35,240,7,25,330,2500,pbp08,interleaved-sim-dis,439,520,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.653Z,,,0.1
_72925f6df15a9999,35,240,12,25,524,2500,pbp08,interleaved-sim-dis,606,2186,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.653Z,,,0.1
_72925f6df15a9999,35,240,3,25,73,2500,pbp08,interleaved-sim-dis,92,44,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.654Z,,,0.1
_72925f6df15a9999,35,240,2,25,99,2500,pbp08,interleaved-sim-dis,99,98,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.655Z,,,0.1
_72925f6df15a9999,35,240,25,25,496,2500,pbp08,interleaved-sim-dis,532,1406,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.656Z,,,0.1
_72925f6df15a9999,35,240,23,25,660,2500,pbp08,interleaved-sim-dis,713,3136,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.656Z,,,0.1
_72925f6df15a9999,35,240,24,25,251,2500,pbp08,interleaved-sim-dis,378,383,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.661Z,,,0.1
_72925f6df15a9999,35,240,22,25,202,2500,pbp08,interleaved-sim-dis,240,194,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.670Z,,,0.1
_72925f6df15a9999,35,240,20,25,195,2500,pbp08,interleaved-sim-dis,219,591,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.672Z,,,0.1
_72925f6df15a9999,35,240,19,25,757,2500,pbp08,interleaved-sim-dis,663,4893,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.681Z,,,0.1
_72925f6df15a9999,35,240,17,25,250,2500,pbp08,interleaved-sim-dis,263,796,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.685Z,,,0.1
_72925f6df15a9999,35,240,8,25,447,2500,pbp08,interleaved-sim-dis,524,1739,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.690Z,,,0.1
_72925f6df15a9999,35,240,18,25,90,2500,pbp08,interleaved-sim-dis,112,121,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.711Z,,,0.1
_72925f6df15a9999,35,240,11,25,77,2500,pbp08,interleaved-sim-dis,145,68,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.715Z,,,0.1
_72925f6df15a9999,35,240,14,25,773,2500,pbp08,interleaved-sim-dis,688,4239,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.719Z,,,0.1
_72925f6df15a9999,35,240,4,25,634,2500,pbp08,interleaved-sim-dis,688,3077,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.721Z,,,0.1
_72925f6df15a9999,35,240,15,25,1026,2500,pbp08,interleaved-sim-dis,862,9443,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.724Z,,,0.1
_72925f6df15a9999,35,240,13,25,367,2500,pbp08,interleaved-sim-dis,441,1584,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.725Z,,,0.1
_72925f6df15a9999,35,240,5,25,273,2500,pbp08,interleaved-sim-dis,336,571,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.729Z,,,0.1
_72925f6df15a9999,35,240,1,25,328,2500,pbp08,interleaved-sim-dis,358,1029,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.738Z,,,0.1
_72925f6df15a9999,35,240,9,25,802,2500,pbp08,interleaved-sim-dis,726,3165,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.739Z,,,0.1
_72925f6df15a9999,35,240,21,25,1062,2500,pbp08,interleaved-sim-dis,890,11521,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.741Z,,,0.1
_72925f6df15a9999,35,240,6,25,654,2500,pbp08,interleaved-sim-dis,674,2197,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.741Z,,,0.1
_72925f6df15a9999,35,240,16,25,220,2500,pbp08,interleaved-sim-dis,268,131,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:36.742Z,,,0.1
_72925f6df15a9999,35,240,10,25,48,2500,pbp08,interleaved-sim-dis,86,32,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:36.746Z,,,0.1
_72925f6df15a9999,36,240,6,25,137,2500,pbp08,interleaved-sim-dis,157,134,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.706Z,,,10
_72925f6df15a9999,36,240,7,25,81,2500,pbp08,interleaved-sim-dis,75,57,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.707Z,,,10
_72925f6df15a9999,36,240,25,25,56,2500,pbp08,interleaved-sim-dis,49,70,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.708Z,,,10
_72925f6df15a9999,36,240,4,25,73,2500,pbp08,interleaved-sim-dis,97,104,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.708Z,,,10
_72925f6df15a9999,36,240,23,25,109,2500,pbp08,interleaved-sim-dis,105,91,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.709Z,,,10
_72925f6df15a9999,36,240,22,25,59,2500,pbp08,interleaved-sim-dis,80,31,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.710Z,,,10
_72925f6df15a9999,36,240,24,25,51,2500,pbp08,interleaved-sim-dis,68,44,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.714Z,,,10
_72925f6df15a9999,36,240,21,25,101,2500,pbp08,interleaved-sim-dis,106,90,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.716Z,,,10
_72925f6df15a9999,36,240,19,25,81,2500,pbp08,interleaved-sim-dis,106,127,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.721Z,,,10
_72925f6df15a9999,36,240,20,25,99,2500,pbp08,interleaved-sim-dis,61,129,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.718Z,,,10
_72925f6df15a9999,36,240,17,25,40,2500,pbp08,interleaved-sim-dis,75,32,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.722Z,,,10
_72925f6df15a9999,36,240,9,25,59,2500,pbp08,interleaved-sim-dis,79,39,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.720Z,,,10
_72925f6df15a9999,36,240,15,25,78,2500,pbp08,interleaved-sim-dis,82,50,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.725Z,,,10
_72925f6df15a9999,36,240,14,25,74,2500,pbp08,interleaved-sim-dis,132,55,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.742Z,,,10
_72925f6df15a9999,36,240,5,25,104,2500,pbp08,interleaved-sim-dis,101,171,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.731Z,,,10
_72925f6df15a9999,36,240,13,25,216,2500,pbp08,interleaved-sim-dis,216,586,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.748Z,,,10
_72925f6df15a9999,36,240,16,25,57,2500,pbp08,interleaved-sim-dis,96,38,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.735Z,,,10
_72925f6df15a9999,36,240,12,25,168,2500,pbp08,interleaved-sim-dis,147,214,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.751Z,,,10
_72925f6df15a9999,36,240,10,25,95,2500,pbp08,interleaved-sim-dis,109,125,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.763Z,,,10
_72925f6df15a9999,36,240,11,25,259,2500,pbp08,interleaved-sim-dis,256,643,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.758Z,,,10
_72925f6df15a9999,36,240,1,25,60,2500,pbp08,interleaved-sim-dis,99,93,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.770Z,,,10
_72925f6df15a9999,36,240,2,25,111,2500,pbp08,interleaved-sim-dis,109,151,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.761Z,,,10
_72925f6df15a9999,36,240,3,25,101,2500,pbp08,interleaved-sim-dis,90,179,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.774Z,,,10
_72925f6df15a9999,36,240,8,25,30,2500,pbp08,interleaved-sim-dis,55,36,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:42:49.777Z,,,10
_72925f6df15a9999,36,240,18,25,67,2500,pbp08,interleaved-sim-dis,75,41,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:42:49.791Z,,,10
_73b8b560d2b4414e,33,240,22,25,795,2500,pbp08,interleaved-sim-sim,702,4521,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:17.507Z,,,0.1
_73b8b560d2b4414e,33,240,4,25,751,2500,pbp08,interleaved-sim-sim,767,4287,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.507Z,,,0.1
_73b8b560d2b4414e,33,240,15,25,296,2500,pbp08,interleaved-sim-sim,340,543,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.508Z,,,0.1
_73b8b560d2b4414e,33,240,11,25,1197,2500,pbp08,interleaved-sim-sim,890,6445,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.509Z,,,0.1
_73b8b560d2b4414e,33,240,1,25,422,2500,pbp08,interleaved-sim-sim,449,1424,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.511Z,,,0.1
_73b8b560d2b4414e,33,240,20,25,232,2500,pbp08,interleaved-sim-sim,276,467,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.515Z,,,0.1
_73b8b560d2b4414e,33,240,24,25,146,2500,pbp08,interleaved-sim-sim,250,282,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.518Z,,,0.1
_73b8b560d2b4414e,33,240,25,25,283,2500,pbp08,interleaved-sim-sim,292,625,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.520Z,,,0.1
_73b8b560d2b4414e,33,240,18,25,558,2500,pbp08,interleaved-sim-sim,702,1595,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:17.521Z,,,0.1
_73b8b560d2b4414e,33,240,23,25,295,2500,pbp08,interleaved-sim-sim,348,563,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.521Z,,,0.1
_73b8b560d2b4414e,33,240,16,25,214,2500,pbp08,interleaved-sim-sim,256,637,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.523Z,,,0.1
_73b8b560d2b4414e,33,240,21,25,256,2500,pbp08,interleaved-sim-sim,294,418,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.524Z,,,0.1
_73b8b560d2b4414e,33,240,3,25,122,2500,pbp08,interleaved-sim-sim,214,97,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:17.530Z,,,0.1
_73b8b560d2b4414e,33,240,6,25,99,2500,pbp08,interleaved-sim-sim,123,96,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.530Z,,,0.1
_73b8b560d2b4414e,33,240,13,25,300,2500,pbp08,interleaved-sim-sim,384,844,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:17.532Z,,,0.1
_73b8b560d2b4414e,33,240,10,25,403,2500,pbp08,interleaved-sim-sim,408,1453,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.533Z,,,0.1
_73b8b560d2b4414e,33,240,9,25,163,2500,pbp08,interleaved-sim-sim,177,177,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:17.534Z,,,0.1
_73b8b560d2b4414e,33,240,5,25,366,2500,pbp08,interleaved-sim-sim,357,711,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.534Z,,,0.1
_73b8b560d2b4414e,33,240,19,25,500,2500,pbp08,interleaved-sim-sim,543,1976,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.540Z,,,0.1
_73b8b560d2b4414e,33,240,17,25,1584,2500,pbp08,interleaved-sim-sim,963,19010,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.541Z,,,0.1
_73b8b560d2b4414e,33,240,8,25,242,2500,pbp08,interleaved-sim-sim,289,690,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:17.542Z,,,0.1
_73b8b560d2b4414e,33,240,7,25,194,2500,pbp08,interleaved-sim-sim,189,290,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.543Z,,,0.1
_73b8b560d2b4414e,33,240,14,25,169,2500,pbp08,interleaved-sim-sim,194,139,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.544Z,,,0.1
_73b8b560d2b4414e,33,240,2,25,267,2500,pbp08,interleaved-sim-sim,375,236,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.548Z,,,0.1
_73b8b560d2b4414e,33,240,12,25,596,2500,pbp08,interleaved-sim-sim,678,2109,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:17.549Z,,,0.1
_73b8b560d2b4414e,34,240,25,25,97,2500,pbp08,interleaved-sim-sim,137,119,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.822Z,,,10
_73b8b560d2b4414e,34,240,22,25,50,2500,pbp08,interleaved-sim-sim,62,73,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:28.823Z,,,10
_73b8b560d2b4414e,34,240,23,25,119,2500,pbp08,interleaved-sim-sim,110,65,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.824Z,,,10
_73b8b560d2b4414e,34,240,24,25,70,2500,pbp08,interleaved-sim-sim,101,70,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:28.825Z,,,10
_73b8b560d2b4414e,34,240,21,25,51,2500,pbp08,interleaved-sim-sim,84,54,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.826Z,,,10
_73b8b560d2b4414e,34,240,20,25,57,2500,pbp08,interleaved-sim-sim,58,37,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:28.828Z,,,10
_73b8b560d2b4414e,34,240,19,25,114,2500,pbp08,interleaved-sim-sim,135,200,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.832Z,,,10
_73b8b560d2b4414e,34,240,15,25,63,2500,pbp08,interleaved-sim-sim,65,97,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:28.832Z,,,10
_73b8b560d2b4414e,34,240,14,25,40,2500,pbp08,interleaved-sim-sim,69,53,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.833Z,,,10
_73b8b560d2b4414e,34,240,17,25,54,2500,pbp08,interleaved-sim-sim,89,134,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.834Z,,,10
_73b8b560d2b4414e,34,240,18,25,73,2500,pbp08,interleaved-sim-sim,77,60,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:28.835Z,,,10
_73b8b560d2b4414e,34,240,16,25,51,2500,pbp08,interleaved-sim-sim,76,32,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.835Z,,,10
_73b8b560d2b4414e,34,240,13,25,132,2500,pbp08,interleaved-sim-sim,149,114,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:28.839Z,,,10
_73b8b560d2b4414e,34,240,11,25,154,2500,pbp08,interleaved-sim-sim,106,148,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:28.842Z,,,10
_73b8b560d2b4414e,34,240,12,25,68,2500,pbp08,interleaved-sim-sim,120,53,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.843Z,,,10
_73b8b560d2b4414e,34,240,1,25,105,2500,pbp08,interleaved-sim-sim,128,73,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.844Z,,,10
_73b8b560d2b4414e,34,240,9,25,110,2500,pbp08,interleaved-sim-sim,119,245,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.844Z,,,10
_73b8b560d2b4414e,34,240,8,25,46,2500,pbp08,interleaved-sim-sim,84,30,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.845Z,,,10
_73b8b560d2b4414e,34,240,5,25,95,2500,pbp08,interleaved-sim-sim,154,51,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.848Z,,,10
_73b8b560d2b4414e,34,240,6,25,99,2500,pbp08,interleaved-sim-sim,62,105,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:28.849Z,,,10
_73b8b560d2b4414e,34,240,3,25,62,2500,pbp08,interleaved-sim-sim,96,148,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.850Z,,,10
_73b8b560d2b4414e,34,240,4,25,77,2500,pbp08,interleaved-sim-sim,111,73,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.851Z,,,10
_73b8b560d2b4414e,34,240,7,25,52,2500,pbp08,interleaved-sim-sim,81,39,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.852Z,,,10
_73b8b560d2b4414e,34,240,10,25,121,2500,pbp08,interleaved-sim-sim,86,50,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:43:28.858Z,,,10
_73b8b560d2b4414e,34,240,2,25,38,2500,pbp08,interleaved-sim-sim,76,49,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:43:28.861Z,,,10
_72925f6df15a9999,37,240,18,25,354,2500,pbp08,interleaved-dis-sim,508,596,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.076Z,,,0.1
_72925f6df15a9999,37,240,1,25,803,2500,pbp08,interleaved-dis-sim,751,4074,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.077Z,,,0.1
_72925f6df15a9999,37,240,17,25,347,2500,pbp08,interleaved-dis-sim,386,1228,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.078Z,,,0.1
_72925f6df15a9999,37,240,11,25,45,2500,pbp08,interleaved-dis-sim,82,31,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.078Z,,,0.1
_72925f6df15a9999,37,240,24,25,230,2500,pbp08,interleaved-dis-sim,300,450,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.079Z,,,0.1
_72925f6df15a9999,37,240,16,25,758,2500,pbp08,interleaved-dis-sim,715,4261,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.080Z,,,0.1
_72925f6df15a9999,37,240,3,25,164,2500,pbp08,interleaved-dis-sim,223,162,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.084Z,,,0.1
_72925f6df15a9999,37,240,21,25,1395,2500,pbp08,interleaved-dis-sim,950,17181,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.084Z,,,0.1
_72925f6df15a9999,37,240,22,25,1188,2500,pbp08,interleaved-dis-sim,864,10426,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.085Z,,,0.1
_72925f6df15a9999,37,240,6,25,401,2500,pbp08,interleaved-dis-sim,440,788,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.086Z,,,0.1
_72925f6df15a9999,37,240,25,25,761,2500,pbp08,interleaved-dis-sim,683,5677,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.087Z,,,0.1
_72925f6df15a9999,37,240,8,25,773,2500,pbp08,interleaved-dis-sim,779,6758,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.087Z,,,0.1
_72925f6df15a9999,37,240,10,25,228,2500,pbp08,interleaved-dis-sim,305,195,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.090Z,,,0.1
_72925f6df15a9999,37,240,4,25,637,2500,pbp08,interleaved-dis-sim,661,3744,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.091Z,,,0.1
_72925f6df15a9999,37,240,9,25,911,2500,pbp08,interleaved-dis-sim,875,6234,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.093Z,,,0.1
_72925f6df15a9999,37,240,5,25,549,2500,pbp08,interleaved-dis-sim,614,1515,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.094Z,,,0.1
_72925f6df15a9999,37,240,19,25,274,2500,pbp08,interleaved-dis-sim,278,401,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.094Z,,,0.1
_72925f6df15a9999,37,240,7,25,116,2500,pbp08,interleaved-dis-sim,155,146,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.095Z,,,0.1
_72925f6df15a9999,37,240,15,25,83,2500,pbp08,interleaved-dis-sim,170,45,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.097Z,,,0.1
_72925f6df15a9999,37,240,2,25,93,2500,pbp08,interleaved-dis-sim,131,145,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.098Z,,,0.1
_72925f6df15a9999,37,240,20,25,470,2500,pbp08,interleaved-dis-sim,553,1143,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.099Z,,,0.1
_72925f6df15a9999,37,240,13,25,946,2500,pbp08,interleaved-dis-sim,769,4080,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.100Z,,,0.1
_72925f6df15a9999,37,240,23,25,185,2500,pbp08,interleaved-dis-sim,238,317,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.101Z,,,0.1
_72925f6df15a9999,37,240,12,25,253,2500,pbp08,interleaved-dis-sim,310,333,"Only in the left scenes, exists: (unstable objects)",true,2022-04-20T11:44:02.103Z,,,0.1
_72925f6df15a9999,37,240,14,25,289,2500,pbp08,interleaved-dis-sim,307,503,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:02.106Z,,,0.1
_72925f6df15a9999,38,240,7,25,94,2500,pbp08,interleaved-dis-sim,97,214,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:23.298Z,,,10
_72925f6df15a9999,38,240,25,25,299,2500,pbp08,interleaved-dis-sim,418,465,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:23.299Z,,,10
_72925f6df15a9999,38,240,3,25,118,2500,pbp08,interleaved-dis-sim,164,95,"Only in the right scenes, all: (stable objects)",true,2022-04-20T11:44:23.300Z,,,10
