test_id,trial_curr,trial_total,rep,reps,feature_count,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp
_003b4200392aa725,14,16,50,100,26,1669,2500,pbp26,,4825,21170,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445721933260
_003b4200392aa725,14,16,51,100,26,632,2500,pbp26,,2021,6778,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445721933261
_003b4200392aa725,14,16,52,100,26,494,2500,pbp26,,1563,4350,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445721933261
_003b4200392aa725,14,16,48,100,26,1923,2500,pbp26,,4843,34867,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445721933262
_003b4200392aa725,14,16,57,100,26,2499,2500,pbp26,,5122,50224,,0,1445721933264
_003b4200392aa725,14,16,54,100,26,1293,2500,pbp26,,3689,18205,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445721933265
_003b4200392aa725,14,16,55,100,26,2499,2500,pbp26,,5202,59630,,0,1445721933285
_003b4200392aa725,14,16,53,100,26,1707,2500,pbp26,,4738,23235,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445721933286
_003b4200392aa725,14,16,58,100,26,787,2500,pbp26,,2515,5849,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445721933287
_003b4200392aa725,14,16,56,100,26,1429,2500,pbp26,,3718,16685,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end)",1,1445721933288
_003b4200392aa725,14,16,59,100,26,2431,2500,pbp26,,4979,46319,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end and 1)",1,1445721933289
_003b4200392aa725,14,16,60,100,26,932,2500,pbp26,,3173,13848,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445721933289
_003b4200392aa725,15,16,41,100,30,1852,2500,pbp26,,5168,27615,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445722606773
_003b4200392aa725,15,16,42,100,30,879,2500,pbp26,,2459,7432,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445722606774
_003b4200392aa725,15,16,44,100,30,2073,2500,pbp26,,4552,30925,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445722606776
_003b4200392aa725,15,16,45,100,30,905,2500,pbp26,,3164,7833,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445722606777
_003b4200392aa725,15,16,46,100,30,1450,2500,pbp26,,4876,19463,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445722606778
_003b4200392aa725,15,16,43,100,30,1787,2500,pbp26,,5267,26555,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445722606779
_003b4200392aa725,15,16,47,100,30,2117,2500,pbp26,,4535,32714,"Only in the left scenes, exists: (left at the end objects that are far (circle objects) at the end)",1,1445722606782
_003b4200392aa725,15,16,48,100,30,941,2500,pbp26,,2666,13301,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445722606783
_003b4200392aa725,15,16,49,100,30,1918,2500,pbp26,,5024,40755,"Only in the right scenes, exists: (small and circle objects that are left-of (small objects) at the end)",1,1445722606789
_003b4200392aa725,15,16,50,100,30,2499,2500,pbp26,,5803,45567,,0,1445722606790
_003b4200392aa725,15,16,51,100,30,714,2500,pbp26,,2254,5713,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445722606791
_003b4200392aa725,15,16,52,100,30,2499,2500,pbp26,,5165,56022,,0,1445722606792
_003b4200392aa725,15,16,53,100,30,1009,2500,pbp26,,2879,10457,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445722606794
_003b4200392aa725,15,16,54,100,30,2330,2500,pbp26,,5028,39323,"Only in the right scenes, exists: (left at the end and circle and small objects)",1,1445722606795
_003b4200392aa725,15,16,55,100,30,2037,2500,pbp26,,5693,36394,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445722606796
_003b4200392aa725,15,16,56,100,30,2268,2500,pbp26,,5410,37970,"Only in the right scenes, exists: (left at the end and circle objects)",1,1445722606797
_003b4200392aa725,15,16,57,100,30,383,2500,pbp26,,1568,2926,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445722606798
_003b4200392aa725,15,16,58,100,30,2429,2500,pbp26,,5062,44436,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445722606799
_003b4200392aa725,15,16,59,100,30,801,2500,pbp26,,2240,8272,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445722606801
_003b4200392aa725,15,16,60,100,30,2499,2500,pbp26,,6080,49303,,0,1445722606801
_003b4200392aa725,16,16,42,100,34,2336,2500,pbp26,,4293,47247,"Only in the right scenes, exists: ( objects that are right-of (unstable and circle objects) at the end)",1,1445723508774
_003b4200392aa725,16,16,43,100,34,2499,2500,pbp26,,5148,48511,,0,1445723508775
_003b4200392aa725,16,16,44,100,34,1067,2500,pbp26,,3429,12260,"Only in the right scenes, exists: (small and circle and left at the end objects)",1,1445723508776
_003b4200392aa725,16,16,45,100,34,1381,2500,pbp26,,3601,18570,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445723508776
_003b4200392aa725,16,16,41,100,34,1890,2500,pbp26,,4273,29316,"Only in the left scenes, exists: (circle and small and right at the end objects)",1,1445723508777
_003b4200392aa725,16,16,46,100,34,1361,2500,pbp26,,3724,14578,"Only in the left scenes, exists: (circle and right at the end objects)",1,1445723508778
_003b4200392aa725,16,16,47,100,34,981,2500,pbp26,,3511,8296,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445723508780
_003b4200392aa725,16,16,48,100,34,2079,2500,pbp26,,4305,28353,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445723508781
_003b4200392aa725,16,16,49,100,34,2499,2500,pbp26,,5043,59973,,0,1445723508782
_003b4200392aa725,16,16,50,100,34,1181,2500,pbp26,,3492,11858,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445723508782
_003b4200392aa725,16,16,51,100,34,110,2500,pbp26,,450,836,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445723508783
_003b4200392aa725,16,16,52,100,34,2499,2500,pbp26,,5401,43692,,0,1445723508825
_003b4200392aa725,16,16,53,100,34,2499,2500,pbp26,,4970,54851,,0,1445723508826
_003b4200392aa725,16,16,54,100,34,2499,2500,pbp26,,5133,49946,,0,1445723508827
_003b4200392aa725,16,16,55,100,34,2348,2500,pbp26,,5230,41908,"Only in the right scenes, exists: ( objects that are right-of (can-move-up and circle objects) at the end)",1,1445723508828
_003b4200392aa725,16,16,56,100,34,2499,2500,pbp26,,4698,47846,,0,1445723508829
_003b4200392aa725,16,16,57,100,34,2499,2500,pbp26,,4820,39129,,0,1445723508829
_003b4200392aa725,16,16,58,100,34,2499,2500,pbp26,,4822,51564,,0,1445723508835
_003b4200392aa725,16,16,59,100,34,409,2500,pbp26,,1138,3905,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445723508836
_003b4200392aa725,16,16,60,100,34,2191,2500,pbp26,,5519,36645,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445723508836
