test_id,step_idx,step_count,pbp,pres_mode,rep,reps,solved,steps,perception_count,retrieval_count,sol,timestamp
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",20,100,true,347,374,269,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.824Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",21,100,true,394,430,359,"Only in the left scenes, all: ( objects that are not below (any object) and not left-of (any object))",2015-01-27T13:17:28.826Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",22,100,true,348,312,275,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.827Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",23,100,true,63,58,44,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.828Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",24,100,true,111,95,80,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.830Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",25,100,true,176,225,106,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.842Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",26,100,true,180,171,122,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.843Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",27,100,true,94,75,74,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.845Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",28,100,true,248,270,291,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.846Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",29,100,true,234,273,255,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.848Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",30,100,true,104,105,81,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.849Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",31,100,true,254,300,256,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.852Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",32,100,true,85,69,54,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.854Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",33,100,true,51,54,26,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.855Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",34,100,true,263,233,212,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.856Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",35,100,true,63,49,29,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.857Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",36,100,true,252,251,329,"Only in the left scenes, all: ( objects that are not right-of (single objects) and not right-of (any object) at the end)",2015-01-27T13:17:28.859Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",37,100,true,68,80,32,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.862Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",38,100,true,98,72,64,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.863Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",39,100,true,151,140,85,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.864Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",40,100,true,41,42,20,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.865Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",41,100,true,328,372,303,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.866Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",42,100,true,90,85,56,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.867Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",43,100,true,29,26,16,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.871Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",44,100,true,63,56,32,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.872Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",45,100,true,178,182,190,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.873Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",46,100,true,92,84,46,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.874Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",47,100,true,49,41,34,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.875Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",48,100,true,80,78,53,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.876Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",49,100,true,116,127,50,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.893Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",50,100,true,92,69,43,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.894Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",51,100,true,137,110,93,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.895Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",52,100,true,114,102,61,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.896Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",53,100,true,107,92,61,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.896Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",54,100,true,157,150,104,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.897Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",56,100,true,23,25,13,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.904Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",55,100,true,43,42,23,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.906Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",57,100,true,43,41,27,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.907Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",58,100,true,169,176,128,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.908Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",59,100,true,129,124,70,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.909Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",60,100,true,192,258,156,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.910Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",61,100,true,116,123,47,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.913Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",62,100,true,119,93,59,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.914Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",63,100,true,221,218,170,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.915Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",64,100,true,308,268,312,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.916Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",65,100,true,55,52,26,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.918Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",66,100,true,83,73,56,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.920Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",67,100,true,99,105,75,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.924Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",68,100,true,279,246,310,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.925Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",69,100,true,51,53,29,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.926Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",70,100,true,239,278,243,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.927Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",71,100,true,305,281,393,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.942Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",72,100,true,205,183,141,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.944Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",73,100,true,95,66,49,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.947Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",74,100,true,298,332,272,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.949Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",75,100,true,113,111,68,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.950Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",76,100,true,52,55,34,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.951Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",77,100,true,57,43,28,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.953Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",78,100,true,169,209,127,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.954Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",79,100,true,129,112,86,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.957Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",80,100,true,55,42,29,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.959Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",81,100,true,165,159,105,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.960Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",82,100,true,145,145,98,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.961Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",83,100,true,100,62,65,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.962Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",84,100,true,150,152,157,"Only in the left scenes, all: (top-most objects that are not right-of (any object))",2015-01-27T13:17:28.963Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",85,100,true,75,73,34,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.966Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",86,100,true,100,75,76,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.971Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",87,100,true,54,46,37,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.972Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",88,100,true,253,211,216,"Only in the left scenes, all: ( objects that are not right-of (top-most objects))",2015-01-27T13:17:28.973Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",89,100,true,147,134,104,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.974Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",90,100,true,345,333,382,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.975Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",91,100,true,120,127,74,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.977Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",92,100,true,127,110,72,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.978Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",93,100,true,266,297,245,"Only in the left scenes, all: ( objects that are not right-of (any object) and not close)",2015-01-27T13:17:28.979Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",94,100,true,58,53,32,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.993Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",95,100,true,93,109,90,"Only in the left scenes, all: ( objects that are not beside (top-most objects))",2015-01-27T13:17:28.994Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",96,100,true,176,155,123,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.995Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",97,100,true,65,78,31,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:17:28.998Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",98,100,true,296,333,400,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:28.999Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",99,100,true,264,301,270,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:29.000Z
"_aec944b33dc73640",1,112,"pbp02","interleaved-sim-sim",100,100,true,285,290,192,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:17:29.000Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",1,100,true,104,85,72,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.269Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",2,100,true,375,429,467,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.270Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",3,100,true,244,286,198,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.270Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",4,100,true,145,170,82,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.271Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",6,100,true,191,206,134,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.271Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",5,100,true,87,90,71,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.272Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",7,100,true,134,89,86,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.274Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",8,100,true,52,52,24,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.275Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",9,100,true,260,220,162,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.276Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",10,100,true,275,222,262,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.276Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",11,100,true,109,94,73,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.277Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",12,100,true,83,69,53,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.278Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",13,100,true,67,50,48,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.282Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",14,100,true,117,115,89,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.283Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",15,100,true,52,54,30,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.284Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",16,100,true,72,58,37,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.285Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",17,100,true,177,186,115,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.286Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",18,100,true,37,49,15,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.287Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",19,100,true,19,25,11,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.289Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",20,100,true,162,193,105,"Only in the left scenes, all: ( objects that are not left-of (any object) at the end and not close at the end)",2015-01-27T13:20:53.290Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",21,100,true,382,406,402,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.291Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",22,100,true,52,51,27,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.292Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",23,100,true,158,163,122,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.292Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",24,100,true,39,34,22,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.293Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",25,100,true,134,107,77,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.296Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",26,100,true,279,271,256,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.297Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",27,100,true,26,29,13,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.297Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",28,100,true,79,89,69,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.298Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",29,100,true,369,392,395,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.299Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",30,100,true,161,100,115,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.300Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",32,100,true,157,158,130,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.302Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",31,100,true,162,169,139,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.307Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",33,100,true,185,187,114,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.309Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",34,100,true,357,375,486,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.316Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",35,100,true,28,23,15,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.317Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",36,100,true,34,25,20,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.318Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",37,100,true,39,36,22,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.319Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",38,100,true,82,75,63,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.321Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",39,100,true,68,46,36,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.322Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",40,100,true,80,96,43,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.324Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",41,100,true,78,59,38,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.325Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",42,100,true,137,143,93,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.325Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",43,100,true,190,173,196,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.326Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",44,100,true,77,70,39,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.328Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",45,100,true,71,58,56,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.332Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",46,100,true,131,134,61,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.332Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",47,100,true,30,34,14,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.333Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",48,100,true,49,60,35,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.334Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",49,100,true,224,281,188,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.336Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",50,100,true,224,217,143,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.338Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",51,100,true,284,245,330,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.339Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",52,100,true,111,94,101,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.339Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",53,100,true,363,354,400,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.340Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",54,100,true,29,30,13,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.341Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",55,100,true,266,277,224,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.342Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",56,100,true,51,51,20,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.344Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",57,100,true,87,71,36,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.344Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",58,100,true,106,75,93,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.345Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",59,100,true,97,86,68,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.346Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",60,100,true,314,263,268,"Only in the right scenes, exists: ( objects that are 2)",2015-01-27T13:20:53.347Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",61,100,true,164,172,91,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.347Z
"_aec944b33dc73640",2,112,"pbp02","interleaved-sim-dis",62,100,true,54,33,30,"Only in the left scenes, exists: ( objects that are 1)",2015-01-27T13:20:53.349Z
