test_id,trial_curr,trial_total,rep,reps,feature_count,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp
_a9893b3248d675dd,26,32,23,100,28,2499,2500,pbp26,,5500,41421,,0,1445781341765
_a9893b3248d675dd,26,32,19,100,28,761,2500,pbp26,,2632,6556,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445781341766
_a9893b3248d675dd,26,32,24,100,28,889,2500,pbp26,,2653,7252,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445781341768
_a9893b3248d675dd,26,32,25,100,28,2499,2500,pbp26,,5451,56519,,0,1445781341770
_a9893b3248d675dd,27,32,3,100,29,2499,2500,pbp26,,4986,58913,,0,1445782116935
_a9893b3248d675dd,27,32,1,100,29,191,2500,pbp26,,484,1160,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782116936
_a9893b3248d675dd,27,32,4,100,29,1702,2500,pbp26,,4824,19450,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782116936
_a9893b3248d675dd,27,32,2,100,29,1482,2500,pbp26,,4009,28822,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782116937
_a9893b3248d675dd,27,32,5,100,29,1096,2500,pbp26,,3192,11586,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445782116938
_a9893b3248d675dd,27,32,6,100,29,704,2500,pbp26,,3202,6700,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782116939
_a9893b3248d675dd,27,32,7,100,29,734,2500,pbp26,,2580,7651,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782116941
_a9893b3248d675dd,27,32,8,100,29,2499,2500,pbp26,,4947,44966,,0,1445782116945
_a9893b3248d675dd,27,32,9,100,29,2000,2500,pbp26,,4775,32050,"Only in the right scenes, exists: ( objects that are right-of (circle and small objects) at the end)",1,1445782116946
_a9893b3248d675dd,27,32,10,100,29,792,2500,pbp26,,2033,6176,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445782116947
_a9893b3248d675dd,27,32,11,100,29,1527,2500,pbp26,,4214,21593,"Only in the right scenes, exists: (left at the end and circle objects)",1,1445782116948
_a9893b3248d675dd,27,32,12,100,29,2499,2500,pbp26,,5471,43815,,0,1445782116948
_a9893b3248d675dd,27,32,13,100,29,1666,2500,pbp26,,4372,25973,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782116951
_a9893b3248d675dd,27,32,14,100,29,1266,2500,pbp26,,4217,13506,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445782116952
_a9893b3248d675dd,27,32,15,100,29,1640,2500,pbp26,,3992,27112,"Only in the right scenes, exists: (left at the end and circle objects)",1,1445782116953
_a9893b3248d675dd,27,32,16,100,29,1308,2500,pbp26,,4547,16995,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445782116953
_a9893b3248d675dd,27,32,17,100,29,2499,2500,pbp26,,5535,52972,,0,1445782116954
_a9893b3248d675dd,27,32,18,100,29,1579,2500,pbp26,,4332,27757,"Only in the left scenes, exists: ( objects that are left-of (circle and bottom at the end objects) at the end)",1,1445782116955
_a9893b3248d675dd,27,32,19,100,29,2059,2500,pbp26,,5616,48953,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445782116957
_a9893b3248d675dd,27,32,20,100,29,2022,2500,pbp26,,4887,33132,"Only in the left scenes, exists: (left at the end objects that are far (circle objects) at the end)",1,1445782116958
_a9893b3248d675dd,27,32,21,100,29,2499,2500,pbp26,,5303,48291,,0,1445782116959
_a9893b3248d675dd,27,32,22,100,29,453,2500,pbp26,,2026,2689,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445782116960
_a9893b3248d675dd,27,32,23,100,29,1619,2500,pbp26,,4225,25894,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445782116960
_a9893b3248d675dd,27,32,24,100,29,1852,2500,pbp26,,4375,27816,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445782116961
_a9893b3248d675dd,27,32,25,100,29,720,2500,pbp26,,3347,7115,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445782116962
_a9893b3248d675dd,28,32,3,100,30,2499,2500,pbp26,,5489,45345,,0,1445782868333
_a9893b3248d675dd,28,32,4,100,30,1759,2500,pbp26,,5011,24738,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782868334
_a9893b3248d675dd,28,32,2,100,30,1668,2500,pbp26,,4155,23102,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445782868336
_a9893b3248d675dd,28,32,5,100,30,1317,2500,pbp26,,4389,17798,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782868337
_a9893b3248d675dd,28,32,1,100,30,1688,2500,pbp26,,4297,25249,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445782868337
_a9893b3248d675dd,28,32,6,100,30,676,2500,pbp26,,2015,4390,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782868338
_a9893b3248d675dd,28,32,7,100,30,1676,2500,pbp26,,3649,24094,"Only in the left scenes, exists: (right at the end and circle objects)",1,1445782868340
_a9893b3248d675dd,28,32,8,100,30,1947,2500,pbp26,,5392,36051,"Only in the left scenes, exists: (right at the end and circle and small objects)",1,1445782868341
_a9893b3248d675dd,28,32,9,100,30,1152,2500,pbp26,,4353,9593,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445782868342
_a9893b3248d675dd,28,32,10,100,30,1027,2500,pbp26,,2598,8009,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445782868343
_a9893b3248d675dd,28,32,11,100,30,1396,2500,pbp26,,4330,20004,"Only in the left scenes, exists: (circle and right at the end objects)",1,1445782868344
_a9893b3248d675dd,28,32,12,100,30,1475,2500,pbp26,,3771,24476,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445782868345
_a9893b3248d675dd,28,32,13,100,30,1693,2500,pbp26,,4630,27163,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782868348
_a9893b3248d675dd,28,32,14,100,30,1023,2500,pbp26,,3784,7927,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445782868349
_a9893b3248d675dd,28,32,15,100,30,1319,2500,pbp26,,3989,14891,"Only in the right scenes, exists: (left at the end and circle objects)",1,1445782868350
_a9893b3248d675dd,28,32,16,100,30,2134,2500,pbp26,,5884,36907,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782868350
_a9893b3248d675dd,28,32,17,100,30,2499,2500,pbp26,,5805,36059,,0,1445782868351
_a9893b3248d675dd,28,32,18,100,30,609,2500,pbp26,,2275,6429,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445782868352
_a9893b3248d675dd,28,32,19,100,30,560,2500,pbp26,,1829,4711,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445782868354
_a9893b3248d675dd,28,32,21,100,30,2298,2500,pbp26,,6260,49367,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445782868355
_a9893b3248d675dd,28,32,25,100,30,972,2500,pbp26,,3086,11272,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445782868356
_a9893b3248d675dd,28,32,22,100,30,1371,2500,pbp26,,3265,16030,"Only in the right scenes, exists: (small and circle and left at the end objects)",1,1445782868356
_a9893b3248d675dd,28,32,23,100,30,2073,2500,pbp26,,5458,38466,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445782868358
_a9893b3248d675dd,28,32,20,100,30,1111,2500,pbp26,,3290,9469,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445782868358
_a9893b3248d675dd,28,32,24,100,30,1857,2500,pbp26,,4317,30211,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445782868361
_a9893b3248d675dd,29,32,2,100,31,2499,2500,pbp26,,5024,50235,,0,1445783734873
_a9893b3248d675dd,29,32,3,100,31,1457,2500,pbp26,,3841,15262,"Only in the left scenes, exists: (right at the end and circle and small objects)",1,1445783734874
_a9893b3248d675dd,29,32,5,100,31,703,2500,pbp26,,1980,5653,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445783734875
_a9893b3248d675dd,29,32,1,100,31,1185,2500,pbp26,,3719,13773,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445783734876
_a9893b3248d675dd,29,32,4,100,31,2499,2500,pbp26,,4808,47337,,0,1445783734876
_a9893b3248d675dd,29,32,6,100,31,2499,2500,pbp26,,5517,48663,,0,1445783734877
_a9893b3248d675dd,29,32,7,100,31,1417,2500,pbp26,,4231,20889,"Only in the left scenes, exists: (right at the end and bottom at the end and circle objects)",1,1445783734896
_a9893b3248d675dd,29,32,8,100,31,2499,2500,pbp26,,5243,55715,,0,1445783734896
_a9893b3248d675dd,29,32,9,100,31,2499,2500,pbp26,,5800,40572,,0,1445783734897
_a9893b3248d675dd,29,32,10,100,31,1126,2500,pbp26,,4062,17892,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445783734898
_a9893b3248d675dd,29,32,11,100,31,708,2500,pbp26,,2457,5536,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445783734899
_a9893b3248d675dd,29,32,12,100,31,2278,2500,pbp26,,5191,44293,"Only in the right scenes, exists: ( objects that are right-of (unstable and circle and small objects) at the end)",1,1445783734899
_a9893b3248d675dd,29,32,13,100,31,2499,2500,pbp26,,5294,48333,,0,1445783734902
_a9893b3248d675dd,29,32,14,100,31,2056,2500,pbp26,,5052,37950,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445783734902
_a9893b3248d675dd,29,32,15,100,31,888,2500,pbp26,,2900,8909,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445783734903
_a9893b3248d675dd,29,32,16,100,31,1159,2500,pbp26,,3288,8755,"Only in the left scenes, exists: (right at the end and circle objects)",1,1445783734904
_a9893b3248d675dd,29,32,17,100,31,2107,2500,pbp26,,5138,34822,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445783734905
_a9893b3248d675dd,29,32,18,100,31,1083,2500,pbp26,,3388,14827,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445783734906
_a9893b3248d675dd,29,32,19,100,31,1484,2500,pbp26,,3600,18429,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445783734909
_a9893b3248d675dd,29,32,20,100,31,1317,2500,pbp26,,3907,14112,"Only in the right scenes, exists: (left at the end and circle and small objects)",1,1445783734912
_a9893b3248d675dd,29,32,21,100,31,935,2500,pbp26,,3232,10210,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445783734914
_a9893b3248d675dd,29,32,22,100,31,882,2500,pbp26,,2799,8766,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445783734915
_a9893b3248d675dd,29,32,23,100,31,1587,2500,pbp26,,4652,17335,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445783734916
_a9893b3248d675dd,29,32,24,100,31,1485,2500,pbp26,,3716,17116,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445783734926
_a9893b3248d675dd,29,32,25,100,31,2033,2500,pbp26,,3916,31094,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445783735083
_a9893b3248d675dd,30,32,1,100,32,2170,2500,pbp26,,5119,27863,"Only in the left scenes, exists: (circle and unstable and right at the end objects)",1,1445784591138
_a9893b3248d675dd,30,32,4,100,32,2406,2500,pbp26,,5564,43208,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445784591139
_a9893b3248d675dd,30,32,3,100,32,745,2500,pbp26,,2770,5833,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445784591143
_a9893b3248d675dd,30,32,7,100,32,2499,2500,pbp26,,5629,44598,,0,1445784591144
_a9893b3248d675dd,30,32,5,100,32,1033,2500,pbp26,,2801,12392,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445784591145
_a9893b3248d675dd,30,32,2,100,32,1646,2500,pbp26,,4633,25798,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end)",1,1445784591146
_a9893b3248d675dd,30,32,6,100,32,1088,2500,pbp26,,3291,11920,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445784591147
_a9893b3248d675dd,30,32,8,100,32,1090,2500,pbp26,,3978,15638,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445784591149
_a9893b3248d675dd,30,32,9,100,32,1040,2500,pbp26,,2966,9718,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445784591150
_a9893b3248d675dd,30,32,10,100,32,1550,2500,pbp26,,4173,19916,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445784591151
_a9893b3248d675dd,30,32,11,100,32,1557,2500,pbp26,,4073,19561,"Only in the left scenes, exists: (circle and unstable and right at the end objects)",1,1445784591152
_a9893b3248d675dd,30,32,12,100,32,700,2500,pbp26,,2953,5956,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445784591153
_a9893b3248d675dd,30,32,13,100,32,2499,2500,pbp26,,5300,42736,,0,1445784591154
_a9893b3248d675dd,30,32,14,100,32,2059,2500,pbp26,,4820,33340,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445784591156
_a9893b3248d675dd,30,32,15,100,32,1241,2500,pbp26,,3639,12943,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445784591157
_a9893b3248d675dd,30,32,16,100,32,2499,2500,pbp26,,5253,53159,,0,1445784591158
_a9893b3248d675dd,30,32,17,100,32,1675,2500,pbp26,,4451,24034,"Only in the left scenes, exists: (circle and right at the end objects)",1,1445784591158
_a9893b3248d675dd,30,32,18,100,32,2499,2500,pbp26,,5048,38775,,0,1445784591159
_a9893b3248d675dd,30,32,19,100,32,1933,2500,pbp26,,4544,33301,"Only in the right scenes, exists: ( objects that are right-of (circle and small objects) at the end)",1,1445784591160
_a9893b3248d675dd,30,32,20,100,32,1025,2500,pbp26,,2971,8009,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445784591162
_a9893b3248d675dd,30,32,21,100,32,2185,2500,pbp26,,5151,40148,"Only in the left scenes, exists: (right at the end and circle and small objects)",1,1445784591164
_a9893b3248d675dd,30,32,22,100,32,1376,2500,pbp26,,4295,17726,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445784591168
_a9893b3248d675dd,30,32,23,100,32,761,2500,pbp26,,2299,6427,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445784591169
_a9893b3248d675dd,30,32,24,100,32,1484,2500,pbp26,,3636,21818,"Only in the right scenes, exists: (left at the end and circle objects)",1,1445784591170
_a9893b3248d675dd,30,32,25,100,32,1669,2500,pbp26,,3487,23698,"Only in the right scenes, exists: ( objects that are right-of (circle and small objects) at the end)",1,1445784591172
_a9893b3248d675dd,31,32,4,100,33,2119,2500,pbp26,,4481,43701,"Only in the left scenes, exists: (right at the end and circle objects)",1,1445785670330
_a9893b3248d675dd,31,32,6,100,33,2499,2500,pbp26,,6225,56331,,0,1445785670335
_a9893b3248d675dd,31,32,1,100,33,1869,2500,pbp26,,4024,23526,"Only in the right scenes, exists: (left at the end and circle objects)",1,1445785670331
_a9893b3248d675dd,31,32,2,100,33,1811,2500,pbp26,,4056,27816,"Only in the right scenes, exists: (circle and unstable and left at the end objects)",1,1445785670332
_a9893b3248d675dd,31,32,5,100,33,1192,2500,pbp26,,4462,14148,"Only in the left scenes, exists: (circle and right at the end objects)",1,1445785670333
_a9893b3248d675dd,31,32,3,100,33,1426,2500,pbp26,,3815,20493,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445785670334
_a9893b3248d675dd,31,32,7,100,33,2499,2500,pbp26,,5483,56108,,0,1445785671376
_a9893b3248d675dd,31,32,8,100,33,2499,2500,pbp26,,5853,46144,,0,1445785671377
_a9893b3248d675dd,31,32,9,100,33,1257,2500,pbp26,,3764,14460,"Only in the left scenes, exists: (right at the end and circle objects)",1,1445785671378
_a9893b3248d675dd,31,32,10,100,33,2499,2500,pbp26,,4895,44895,,0,1445785671379
_a9893b3248d675dd,31,32,11,100,33,960,2500,pbp26,,3332,11297,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445785671380
_a9893b3248d675dd,31,32,12,100,33,1917,2500,pbp26,,4688,22700,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445785671381
_a9893b3248d675dd,31,32,13,100,33,2095,2500,pbp26,,4810,40110,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445785671386
_a9893b3248d675dd,31,32,14,100,33,2499,2500,pbp26,,5056,49081,,0,1445785671387
_a9893b3248d675dd,31,32,15,100,33,120,2500,pbp26,,359,1008,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445785671388
_a9893b3248d675dd,31,32,16,100,33,2499,2500,pbp26,,5090,49540,,0,1445785671389
_a9893b3248d675dd,31,32,17,100,33,792,2500,pbp26,,2891,8630,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445785671390
_a9893b3248d675dd,31,32,18,100,33,670,2500,pbp26,,1601,6282,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445785671391
_a9893b3248d675dd,31,32,19,100,33,702,2500,pbp26,,2352,6219,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445785671917
_a9893b3248d675dd,31,32,20,100,33,2499,2500,pbp26,,5318,42610,,0,1445785671918
_a9893b3248d675dd,31,32,21,100,33,188,2500,pbp26,,671,1013,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445785671919
_a9893b3248d675dd,31,32,22,100,33,2499,2500,pbp26,,5158,63925,,0,1445785671920
_a9893b3248d675dd,31,32,23,100,33,2499,2500,pbp26,,5025,49676,,0,1445785671921
_a9893b3248d675dd,31,32,24,100,33,1554,2500,pbp26,,4422,18875,"Only in the left scenes, exists: (unstable and circle and right at the end objects)",1,1445785671922
_a9893b3248d675dd,31,32,25,100,33,2499,2500,pbp26,,5060,41515,,0,1445785671925
_a9893b3248d675dd,32,32,1,100,34,1124,2500,pbp26,,3567,14102,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445786820850
_a9893b3248d675dd,32,32,2,100,34,2499,2500,pbp26,,5255,48545,,0,1445786820851
_a9893b3248d675dd,32,32,3,100,34,1219,2500,pbp26,,3840,13023,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445786820852
_a9893b3248d675dd,32,32,4,100,34,1480,2500,pbp26,,4721,15602,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445786820853
_a9893b3248d675dd,32,32,5,100,34,2318,2500,pbp26,,5054,41807,"Only in the left scenes, exists: (right at the end and circle objects that are 1)",1,1445786820853
_a9893b3248d675dd,32,32,6,100,34,2499,2500,pbp26,,4938,39736,,0,1445786820854
_a9893b3248d675dd,32,32,7,100,34,1344,2500,pbp26,,4803,16502,"Only in the right scenes, exists: (left at the end and small and circle objects)",1,1445786820875
_a9893b3248d675dd,32,32,8,100,34,1887,2500,pbp26,,5000,28130,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445786820876
_a9893b3248d675dd,32,32,9,100,34,2499,2500,pbp26,,4696,46120,,0,1445786820877
_a9893b3248d675dd,32,32,10,100,34,593,2500,pbp26,,2209,3551,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445786820878
_a9893b3248d675dd,32,32,11,100,34,2499,2500,pbp26,,5068,47708,,0,1445786820879
_a9893b3248d675dd,32,32,12,100,34,1528,2500,pbp26,,3794,21018,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445786820879
_a9893b3248d675dd,32,32,13,100,34,1263,2500,pbp26,,3444,15558,"Only in the right scenes, exists: (circle and left at the end objects)",1,1445786820882
_a9893b3248d675dd,32,32,14,100,34,2499,2500,pbp26,,4766,46874,,0,1445786820882
_a9893b3248d675dd,32,32,15,100,34,1946,2500,pbp26,,4047,31959,"Only in the left scenes, exists: (right at the end and circle objects)",1,1445786820883
_a9893b3248d675dd,32,32,16,100,34,2243,2500,pbp26,,5048,38398,"Only in the left scenes, exists: (circle and right at the end objects)",1,1445786820884
_a9893b3248d675dd,32,32,17,100,34,389,2500,pbp26,,1203,2864,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445786820885
_a9893b3248d675dd,32,32,18,100,34,2119,2500,pbp26,,5004,28765,"Only in the left scenes, exists: (right at the end and circle objects)",1,1445786820886
_a9893b3248d675dd,32,32,19,100,34,2499,2500,pbp26,,4363,52062,,0,1445786820889
_a9893b3248d675dd,32,32,20,100,34,2365,2500,pbp26,,5347,36307,"Only in the right scenes, exists: (circle and left at the end objects that are 1)",1,1445786820889
_a9893b3248d675dd,32,32,21,100,34,2499,2500,pbp26,,5038,51222,,0,1445786820890
_a9893b3248d675dd,32,32,22,100,34,2499,2500,pbp26,,4672,41238,,0,1445786820891
_a9893b3248d675dd,32,32,23,100,34,1800,2500,pbp26,,4585,26401,"Only in the left scenes, exists: (right at the end and circle objects)",1,1445786820892
_a9893b3248d675dd,32,32,24,100,34,1577,2500,pbp26,,3770,21380,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445786820893
_a9893b3248d675dd,32,32,25,100,34,1516,2500,pbp26,,4057,15007,"Only in the left scenes, exists: (right at the end and small and circle objects)",1,1445786820895
_d716f75c6741c17a,1,32,26,100,3,113,2500,pbp26,,298,354,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770360397
_d716f75c6741c17a,1,32,30,100,3,141,2500,pbp26,,499,838,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770360399
_d716f75c6741c17a,1,32,27,100,3,84,2500,pbp26,,242,321,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445770360397
_d716f75c6741c17a,1,32,28,100,3,143,2500,pbp26,,494,994,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770360398
_d716f75c6741c17a,1,32,32,100,3,239,2500,pbp26,,642,1151,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770360398
_d716f75c6741c17a,1,32,31,100,3,91,2500,pbp26,,413,707,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770360399
_d716f75c6741c17a,1,32,29,100,3,174,2500,pbp26,,473,1126,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770360427
_d716f75c6741c17a,1,32,33,100,3,262,2500,pbp26,,790,1270,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770360428
_d716f75c6741c17a,1,32,34,100,3,220,2500,pbp26,,669,1466,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770360429
_d716f75c6741c17a,1,32,36,100,3,67,2500,pbp26,,292,189,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770360429
_d716f75c6741c17a,1,32,37,100,3,92,2500,pbp26,,370,203,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770360430
_d716f75c6741c17a,1,32,35,100,3,108,2500,pbp26,,467,399,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770360430
_d716f75c6741c17a,1,32,38,100,3,99,2500,pbp26,,432,830,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770360432
_d716f75c6741c17a,1,32,40,100,3,201,2500,pbp26,,673,637,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445770360433
_d716f75c6741c17a,1,32,39,100,3,90,2500,pbp26,,458,764,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770360433
_d716f75c6741c17a,1,32,41,100,3,55,2500,pbp26,,406,683,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770360434
_d716f75c6741c17a,1,32,44,100,3,109,2500,pbp26,,319,354,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770360434
_d716f75c6741c17a,1,32,43,100,3,94,2500,pbp26,,334,323,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445770360435
_d716f75c6741c17a,1,32,46,100,3,79,2500,pbp26,,209,257,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445770360437
_d716f75c6741c17a,1,32,48,100,3,106,2500,pbp26,,382,722,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770360438
_d716f75c6741c17a,1,32,49,100,3,69,2500,pbp26,,303,722,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770360439
_d716f75c6741c17a,1,32,42,100,3,68,2500,pbp26,,213,831,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770360439
_d716f75c6741c17a,1,32,45,100,3,240,2500,pbp26,,435,1044,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770360440
_d716f75c6741c17a,1,32,47,100,3,77,2500,pbp26,,360,229,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445770360440
_d716f75c6741c17a,1,32,50,100,3,116,2500,pbp26,,215,805,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770360442
_d716f75c6741c17a,2,32,26,100,4,153,2500,pbp26,,475,377,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445770411532
_d716f75c6741c17a,2,32,27,100,4,173,2500,pbp26,,460,874,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770411532
_d716f75c6741c17a,2,32,28,100,4,139,2500,pbp26,,473,523,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770411533
_d716f75c6741c17a,2,32,29,100,4,104,2500,pbp26,,289,820,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770411533
_d716f75c6741c17a,2,32,30,100,4,136,2500,pbp26,,358,853,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445770411534
_d716f75c6741c17a,2,32,31,100,4,95,2500,pbp26,,255,392,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445770411534
_d716f75c6741c17a,2,32,32,100,4,109,2500,pbp26,,325,1017,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770411537
_d716f75c6741c17a,2,32,33,100,4,64,2500,pbp26,,231,706,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770411538
_d716f75c6741c17a,2,32,34,100,4,66,2500,pbp26,,173,232,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770411538
_d716f75c6741c17a,2,32,35,100,4,89,2500,pbp26,,212,899,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770411539
_d716f75c6741c17a,2,32,36,100,4,88,2500,pbp26,,298,857,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770411539
_d716f75c6741c17a,2,32,37,100,4,109,2500,pbp26,,342,400,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770411540
