test_id,trial_curr,trial_total,rep,reps,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp
"_6713a53b5fe5a1d0",1,112,1,25,107,2500,"pbp02","interleaved-sim-sim",106,88,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.065Z
"_6713a53b5fe5a1d0",1,112,2,25,451,2500,"pbp02","interleaved-sim-sim",405,1349,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:22:10.066Z
"_6713a53b5fe5a1d0",1,112,3,25,265,2500,"pbp02","interleaved-sim-sim",231,304,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.067Z
"_6713a53b5fe5a1d0",1,112,4,25,450,2500,"pbp02","interleaved-sim-sim",436,1266,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:22:10.068Z
"_6713a53b5fe5a1d0",1,112,5,25,368,2500,"pbp02","interleaved-sim-sim",295,908,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.069Z
"_6713a53b5fe5a1d0",1,112,6,25,170,2500,"pbp02","interleaved-sim-sim",156,224,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.070Z
"_6713a53b5fe5a1d0",1,112,7,25,188,2500,"pbp02","interleaved-sim-sim",188,88,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.093Z
"_6713a53b5fe5a1d0",1,112,8,25,70,2500,"pbp02","interleaved-sim-sim",65,12,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.095Z
"_6713a53b5fe5a1d0",1,112,9,25,66,2500,"pbp02","interleaved-sim-sim",58,28,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:22:10.096Z
"_6713a53b5fe5a1d0",1,112,10,25,292,2500,"pbp02","interleaved-sim-sim",247,320,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:22:10.097Z
"_6713a53b5fe5a1d0",1,112,11,25,513,2500,"pbp02","interleaved-sim-sim",459,840,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.099Z
"_6713a53b5fe5a1d0",1,112,12,25,237,2500,"pbp02","interleaved-sim-sim",185,629,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.100Z
"_6713a53b5fe5a1d0",1,112,13,25,232,2500,"pbp02","interleaved-sim-sim",222,348,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.103Z
"_6713a53b5fe5a1d0",1,112,14,25,158,2500,"pbp02","interleaved-sim-sim",140,70,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.105Z
"_6713a53b5fe5a1d0",1,112,15,25,326,2500,"pbp02","interleaved-sim-sim",274,405,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:22:10.106Z
"_6713a53b5fe5a1d0",1,112,16,25,94,2500,"pbp02","interleaved-sim-sim",109,34,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.107Z
"_6713a53b5fe5a1d0",1,112,17,25,163,2500,"pbp02","interleaved-sim-sim",145,55,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:22:10.108Z
"_6713a53b5fe5a1d0",1,112,18,25,125,2500,"pbp02","interleaved-sim-sim",120,171,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.109Z
"_6713a53b5fe5a1d0",1,112,19,25,122,2500,"pbp02","interleaved-sim-sim",133,71,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.113Z
"_6713a53b5fe5a1d0",1,112,20,25,144,2500,"pbp02","interleaved-sim-sim",122,143,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.114Z
"_6713a53b5fe5a1d0",1,112,21,25,378,2500,"pbp02","interleaved-sim-sim",289,717,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.120Z
"_6713a53b5fe5a1d0",1,112,22,25,179,2500,"pbp02","interleaved-sim-sim",144,560,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.123Z
"_6713a53b5fe5a1d0",1,112,23,25,249,2500,"pbp02","interleaved-sim-sim",232,263,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:22:10.126Z
"_6713a53b5fe5a1d0",1,112,24,25,393,2500,"pbp02","interleaved-sim-sim",386,859,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:22:10.127Z
"_6713a53b5fe5a1d0",1,112,25,25,416,2500,"pbp02","interleaved-sim-sim",331,1783,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:22:10.129Z
"_6713a53b5fe5a1d0",2,112,1,25,595,2500,"pbp02","interleaved-sim-dis",500,2184,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.600Z
"_6713a53b5fe5a1d0",2,112,2,25,142,2500,"pbp02","interleaved-sim-dis",125,349,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.601Z
"_6713a53b5fe5a1d0",2,112,3,25,97,2500,"pbp02","interleaved-sim-dis",78,25,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.601Z
"_6713a53b5fe5a1d0",2,112,4,25,147,2500,"pbp02","interleaved-sim-dis",128,123,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:23:35.602Z
"_6713a53b5fe5a1d0",2,112,5,25,327,2500,"pbp02","interleaved-sim-dis",281,1130,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.603Z
"_6713a53b5fe5a1d0",2,112,6,25,51,2500,"pbp02","interleaved-sim-dis",43,13,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.604Z
"_6713a53b5fe5a1d0",2,112,7,25,117,2500,"pbp02","interleaved-sim-dis",122,60,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.607Z
"_6713a53b5fe5a1d0",2,112,8,25,682,2500,"pbp02","interleaved-sim-dis",601,2655,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.607Z
"_6713a53b5fe5a1d0",2,112,9,25,149,2500,"pbp02","interleaved-sim-dis",134,248,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.608Z
"_6713a53b5fe5a1d0",2,112,10,25,107,2500,"pbp02","interleaved-sim-dis",77,130,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.609Z
"_6713a53b5fe5a1d0",2,112,11,25,371,2500,"pbp02","interleaved-sim-dis",300,549,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.610Z
"_6713a53b5fe5a1d0",2,112,12,25,144,2500,"pbp02","interleaved-sim-dis",137,164,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.610Z
"_6713a53b5fe5a1d0",2,112,13,25,58,2500,"pbp02","interleaved-sim-dis",61,12,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.613Z
"_6713a53b5fe5a1d0",2,112,14,25,291,2500,"pbp02","interleaved-sim-dis",313,452,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:23:35.613Z
"_6713a53b5fe5a1d0",2,112,15,25,223,2500,"pbp02","interleaved-sim-dis",223,165,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:23:35.614Z
"_6713a53b5fe5a1d0",2,112,16,25,146,2500,"pbp02","interleaved-sim-dis",160,284,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.615Z
"_6713a53b5fe5a1d0",2,112,17,25,115,2500,"pbp02","interleaved-sim-dis",88,81,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.616Z
"_6713a53b5fe5a1d0",2,112,18,25,70,2500,"pbp02","interleaved-sim-dis",62,17,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.616Z
"_6713a53b5fe5a1d0",2,112,19,25,255,2500,"pbp02","interleaved-sim-dis",231,873,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.628Z
"_6713a53b5fe5a1d0",2,112,20,25,69,2500,"pbp02","interleaved-sim-dis",57,14,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:23:35.629Z
"_6713a53b5fe5a1d0",2,112,21,25,293,2500,"pbp02","interleaved-sim-dis",229,170,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:23:35.629Z
"_6713a53b5fe5a1d0",2,112,22,25,260,2500,"pbp02","interleaved-sim-dis",219,551,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.630Z
"_6713a53b5fe5a1d0",2,112,23,25,307,2500,"pbp02","interleaved-sim-dis",294,473,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.631Z
"_6713a53b5fe5a1d0",2,112,24,25,1000,2500,"pbp02","interleaved-sim-dis",758,6055,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.632Z
"_6713a53b5fe5a1d0",2,112,25,25,80,2500,"pbp02","interleaved-sim-dis",84,50,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:23:35.634Z
"_6713a53b5fe5a1d0",3,112,1,25,135,2500,"pbp02","interleaved-dis-sim",153,64,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.378Z
"_6713a53b5fe5a1d0",3,112,2,25,216,2500,"pbp02","interleaved-dis-sim",222,440,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:25:00.379Z
"_6713a53b5fe5a1d0",3,112,3,25,613,2500,"pbp02","interleaved-dis-sim",549,2248,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.380Z
"_6713a53b5fe5a1d0",3,112,4,25,304,2500,"pbp02","interleaved-dis-sim",321,794,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:25:00.381Z
"_6713a53b5fe5a1d0",3,112,5,25,222,2500,"pbp02","interleaved-dis-sim",172,149,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.381Z
"_6713a53b5fe5a1d0",3,112,6,25,289,2500,"pbp02","interleaved-dis-sim",308,411,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:25:00.382Z
"_6713a53b5fe5a1d0",3,112,7,25,136,2500,"pbp02","interleaved-dis-sim",145,106,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:25:00.385Z
"_6713a53b5fe5a1d0",3,112,8,25,141,2500,"pbp02","interleaved-dis-sim",140,182,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.385Z
"_6713a53b5fe5a1d0",3,112,9,25,154,2500,"pbp02","interleaved-dis-sim",179,258,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.386Z
"_6713a53b5fe5a1d0",3,112,10,25,140,2500,"pbp02","interleaved-dis-sim",147,197,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.387Z
"_6713a53b5fe5a1d0",3,112,11,25,105,2500,"pbp02","interleaved-dis-sim",120,36,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.388Z
"_6713a53b5fe5a1d0",3,112,12,25,53,2500,"pbp02","interleaved-dis-sim",50,8,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.388Z
"_6713a53b5fe5a1d0",3,112,13,25,115,2500,"pbp02","interleaved-dis-sim",111,36,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.391Z
"_6713a53b5fe5a1d0",3,112,14,25,134,2500,"pbp02","interleaved-dis-sim",153,46,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.391Z
"_6713a53b5fe5a1d0",3,112,15,25,370,2500,"pbp02","interleaved-dis-sim",314,475,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.392Z
"_6713a53b5fe5a1d0",3,112,16,25,101,2500,"pbp02","interleaved-dis-sim",101,52,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.393Z
"_6713a53b5fe5a1d0",3,112,17,25,329,2500,"pbp02","interleaved-dis-sim",319,231,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.394Z
"_6713a53b5fe5a1d0",3,112,18,25,303,2500,"pbp02","interleaved-dis-sim",262,676,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.395Z
"_6713a53b5fe5a1d0",3,112,19,25,531,2500,"pbp02","interleaved-dis-sim",453,2153,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:25:00.397Z
"_6713a53b5fe5a1d0",3,112,20,25,320,2500,"pbp02","interleaved-dis-sim",335,1219,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.398Z
"_6713a53b5fe5a1d0",3,112,21,25,258,2500,"pbp02","interleaved-dis-sim",253,191,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.399Z
"_6713a53b5fe5a1d0",3,112,22,25,567,2500,"pbp02","interleaved-dis-sim",532,1334,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:25:00.413Z
"_6713a53b5fe5a1d0",3,112,23,25,230,2500,"pbp02","interleaved-dis-sim",240,309,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:25:00.414Z
"_6713a53b5fe5a1d0",3,112,24,25,214,2500,"pbp02","interleaved-dis-sim",211,318,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.414Z
"_6713a53b5fe5a1d0",3,112,25,25,86,2500,"pbp02","interleaved-dis-sim",79,24,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:25:00.417Z
"_6713a53b5fe5a1d0",4,112,1,25,241,2500,"pbp02","interleaved-dis-dis",189,663,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.102Z
"_6713a53b5fe5a1d0",4,112,2,25,355,2500,"pbp02","interleaved-dis-dis",349,259,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.102Z
"_6713a53b5fe5a1d0",4,112,3,25,204,2500,"pbp02","interleaved-dis-dis",182,333,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.103Z
"_6713a53b5fe5a1d0",4,112,4,25,375,2500,"pbp02","interleaved-dis-dis",316,1166,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.104Z
"_6713a53b5fe5a1d0",4,112,5,25,295,2500,"pbp02","interleaved-dis-dis",291,999,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.105Z
"_6713a53b5fe5a1d0",4,112,6,25,309,2500,"pbp02","interleaved-dis-dis",284,494,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.105Z
"_6713a53b5fe5a1d0",4,112,7,25,170,2500,"pbp02","interleaved-dis-dis",174,73,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.108Z
"_6713a53b5fe5a1d0",4,112,8,25,166,2500,"pbp02","interleaved-dis-dis",169,80,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.109Z
"_6713a53b5fe5a1d0",4,112,9,25,390,2500,"pbp02","interleaved-dis-dis",368,713,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.109Z
"_6713a53b5fe5a1d0",4,112,10,25,350,2500,"pbp02","interleaved-dis-dis",319,544,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.110Z
"_6713a53b5fe5a1d0",4,112,11,25,84,2500,"pbp02","interleaved-dis-dis",87,32,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.111Z
"_6713a53b5fe5a1d0",4,112,12,25,385,2500,"pbp02","interleaved-dis-dis",356,742,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.112Z
"_6713a53b5fe5a1d0",4,112,13,25,190,2500,"pbp02","interleaved-dis-dis",232,89,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.114Z
"_6713a53b5fe5a1d0",4,112,14,25,323,2500,"pbp02","interleaved-dis-dis",335,1044,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.114Z
"_6713a53b5fe5a1d0",4,112,15,25,61,2500,"pbp02","interleaved-dis-dis",61,15,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.115Z
"_6713a53b5fe5a1d0",4,112,16,25,157,2500,"pbp02","interleaved-dis-dis",173,141,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.116Z
"_6713a53b5fe5a1d0",4,112,17,25,281,2500,"pbp02","interleaved-dis-dis",302,346,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.117Z
"_6713a53b5fe5a1d0",4,112,18,25,694,2500,"pbp02","interleaved-dis-dis",566,2697,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.120Z
"_6713a53b5fe5a1d0",4,112,19,25,80,2500,"pbp02","interleaved-dis-dis",69,22,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.134Z
"_6713a53b5fe5a1d0",4,112,20,25,283,2500,"pbp02","interleaved-dis-dis",284,196,"Only in the left scenes, all: (top-most objects that are 1)",true,2015-07-05T14:26:31.135Z
"_6713a53b5fe5a1d0",4,112,21,25,318,2500,"pbp02","interleaved-dis-dis",311,779,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.136Z
"_6713a53b5fe5a1d0",4,112,22,25,203,2500,"pbp02","interleaved-dis-dis",217,162,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.137Z
"_6713a53b5fe5a1d0",4,112,23,25,338,2500,"pbp02","interleaved-dis-dis",319,942,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:26:31.138Z
"_6713a53b5fe5a1d0",4,112,24,25,121,2500,"pbp02","interleaved-dis-dis",135,102,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.139Z
"_6713a53b5fe5a1d0",4,112,25,25,112,2500,"pbp02","interleaved-dis-dis",114,36,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:26:31.141Z
"_6713a53b5fe5a1d0",5,112,1,25,51,2500,"pbp02","blocked-sim-sim",48,12,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.658Z
"_6713a53b5fe5a1d0",5,112,2,25,202,2500,"pbp02","blocked-sim-sim",236,158,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.659Z
"_6713a53b5fe5a1d0",5,112,3,25,284,2500,"pbp02","blocked-sim-sim",307,566,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.660Z
"_6713a53b5fe5a1d0",5,112,4,25,112,2500,"pbp02","blocked-sim-sim",101,53,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:28:10.661Z
"_6713a53b5fe5a1d0",5,112,5,25,510,2500,"pbp02","blocked-sim-sim",512,1679,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.661Z
"_6713a53b5fe5a1d0",5,112,6,25,273,2500,"pbp02","blocked-sim-sim",276,445,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:28:10.662Z
"_6713a53b5fe5a1d0",5,112,7,25,86,2500,"pbp02","blocked-sim-sim",111,48,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.664Z
"_6713a53b5fe5a1d0",5,112,8,25,384,2500,"pbp02","blocked-sim-sim",420,841,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:28:10.665Z
"_6713a53b5fe5a1d0",5,112,9,25,252,2500,"pbp02","blocked-sim-sim",296,293,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:28:10.666Z
"_6713a53b5fe5a1d0",5,112,10,25,292,2500,"pbp02","blocked-sim-sim",282,304,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.667Z
"_6713a53b5fe5a1d0",5,112,11,25,223,2500,"pbp02","blocked-sim-sim",233,344,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.667Z
"_6713a53b5fe5a1d0",5,112,12,25,274,2500,"pbp02","blocked-sim-sim",354,398,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:28:10.668Z
"_6713a53b5fe5a1d0",5,112,13,25,115,2500,"pbp02","blocked-sim-sim",171,79,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:28:10.670Z
"_6713a53b5fe5a1d0",5,112,14,25,82,2500,"pbp02","blocked-sim-sim",75,35,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:28:10.671Z
"_6713a53b5fe5a1d0",5,112,15,25,392,2500,"pbp02","blocked-sim-sim",491,1143,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.671Z
"_6713a53b5fe5a1d0",5,112,16,25,763,2500,"pbp02","blocked-sim-sim",695,1762,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.672Z
"_6713a53b5fe5a1d0",5,112,17,25,547,2500,"pbp02","blocked-sim-sim",618,1687,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.673Z
"_6713a53b5fe5a1d0",5,112,18,25,53,2500,"pbp02","blocked-sim-sim",66,11,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.674Z
"_6713a53b5fe5a1d0",5,112,19,25,286,2500,"pbp02","blocked-sim-sim",333,462,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:28:10.704Z
"_6713a53b5fe5a1d0",5,112,20,25,225,2500,"pbp02","blocked-sim-sim",255,125,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.704Z
"_6713a53b5fe5a1d0",5,112,21,25,216,2500,"pbp02","blocked-sim-sim",255,563,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.705Z
"_6713a53b5fe5a1d0",5,112,22,25,237,2500,"pbp02","blocked-sim-sim",311,532,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.706Z
"_6713a53b5fe5a1d0",5,112,23,25,161,2500,"pbp02","blocked-sim-sim",197,126,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:28:10.707Z
"_6713a53b5fe5a1d0",5,112,24,25,165,2500,"pbp02","blocked-sim-sim",172,50,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:28:10.707Z
"_6713a53b5fe5a1d0",5,112,25,25,700,2500,"pbp02","blocked-sim-sim",661,2612,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:28:10.710Z
"_6713a53b5fe5a1d0",6,112,1,25,260,2500,"pbp02","blocked-sim-dis",289,417,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:29:52.659Z
"_6713a53b5fe5a1d0",6,112,2,25,204,2500,"pbp02","blocked-sim-dis",266,419,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.660Z
"_6713a53b5fe5a1d0",6,112,3,25,251,2500,"pbp02","blocked-sim-dis",282,493,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.660Z
"_6713a53b5fe5a1d0",6,112,4,25,744,2500,"pbp02","blocked-sim-dis",704,4663,"Only in the left scenes, all: (top-most objects that are 1)",true,2015-07-05T14:29:52.661Z
"_6713a53b5fe5a1d0",6,112,5,25,116,2500,"pbp02","blocked-sim-dis",138,141,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:29:52.662Z
"_6713a53b5fe5a1d0",6,112,6,25,456,2500,"pbp02","blocked-sim-dis",456,2130,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.662Z
"_6713a53b5fe5a1d0",6,112,7,25,204,2500,"pbp02","blocked-sim-dis",187,98,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.665Z
"_6713a53b5fe5a1d0",6,112,8,25,191,2500,"pbp02","blocked-sim-dis",131,90,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.666Z
"_6713a53b5fe5a1d0",6,112,9,25,360,2500,"pbp02","blocked-sim-dis",372,919,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.666Z
"_6713a53b5fe5a1d0",6,112,10,25,418,2500,"pbp02","blocked-sim-dis",453,888,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:29:52.667Z
"_6713a53b5fe5a1d0",6,112,11,25,226,2500,"pbp02","blocked-sim-dis",229,385,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.668Z
"_6713a53b5fe5a1d0",6,112,12,25,132,2500,"pbp02","blocked-sim-dis",138,76,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.669Z
"_6713a53b5fe5a1d0",6,112,13,25,415,2500,"pbp02","blocked-sim-dis",470,1348,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:29:52.671Z
"_6713a53b5fe5a1d0",6,112,14,25,243,2500,"pbp02","blocked-sim-dis",274,206,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.672Z
"_6713a53b5fe5a1d0",6,112,15,25,326,2500,"pbp02","blocked-sim-dis",348,569,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:29:52.673Z
"_6713a53b5fe5a1d0",6,112,16,25,188,2500,"pbp02","blocked-sim-dis",269,141,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:29:52.674Z
"_6713a53b5fe5a1d0",6,112,17,25,141,2500,"pbp02","blocked-sim-dis",147,314,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:29:52.674Z
"_6713a53b5fe5a1d0",6,112,18,25,94,2500,"pbp02","blocked-sim-dis",90,24,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.675Z
"_6713a53b5fe5a1d0",6,112,19,25,57,2500,"pbp02","blocked-sim-dis",80,13,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.677Z
"_6713a53b5fe5a1d0",6,112,20,25,146,2500,"pbp02","blocked-sim-dis",174,146,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.678Z
"_6713a53b5fe5a1d0",6,112,21,25,330,2500,"pbp02","blocked-sim-dis",323,623,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.678Z
"_6713a53b5fe5a1d0",6,112,22,25,622,2500,"pbp02","blocked-sim-dis",548,2055,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.695Z
"_6713a53b5fe5a1d0",6,112,23,25,551,2500,"pbp02","blocked-sim-dis",549,870,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:29:52.696Z
"_6713a53b5fe5a1d0",6,112,24,25,163,2500,"pbp02","blocked-sim-dis",151,82,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:29:52.697Z
"_6713a53b5fe5a1d0",6,112,25,25,274,2500,"pbp02","blocked-sim-dis",319,661,"Only in the right scenes, exists: ( objects that are 2)",true,2015-07-05T14:29:52.704Z
"_6713a53b5fe5a1d0",7,112,1,25,241,2500,"pbp02","blocked-dis-sim",262,346,"Only in the left scenes, exists: ( objects that are 1)",true,2015-07-05T14:31:29.935Z
