test_id,step_idx,step_count,pbp,pres_mode,rep,reps,solved,steps,perception_count,retrieval_count,sol,timestamp
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",52,100,true,126,141,74,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.746Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",53,100,true,189,210,126,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.747Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",54,100,true,143,144,85,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.748Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",55,100,true,129,140,86,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.751Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",56,100,true,76,80,30,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.752Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",57,100,true,82,87,48,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.753Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",58,100,true,291,312,208,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.755Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",59,100,true,202,239,143,"Only in the left scenes, all: (top-most objects that are 1)",2015-01-22T14:06:31.756Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",60,100,true,132,126,54,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.757Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",61,100,true,40,43,19,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.759Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",62,100,true,434,462,432,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.760Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",63,100,true,141,153,76,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.762Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",64,100,true,71,67,37,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.763Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",65,100,true,167,211,93,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.764Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",66,100,true,73,98,54,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.766Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",67,100,true,126,152,107,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.768Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",68,100,true,123,129,72,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.770Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",69,100,true,224,265,152,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.771Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",70,100,true,33,35,20,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.772Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",71,100,true,300,324,246,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.773Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",72,100,true,228,215,138,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.774Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",73,100,true,67,60,30,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.777Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",74,100,true,58,42,36,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.778Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",75,100,true,46,55,29,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.784Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",76,100,true,80,84,45,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.785Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",77,100,true,70,69,31,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.786Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",78,100,true,367,373,288,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.787Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",79,100,true,109,124,75,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.789Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",80,100,true,71,65,29,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.790Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",81,100,true,110,141,81,"Only in the left scenes, all: ( objects that are not left-of (bottom objects) at the end and 1)",2015-01-22T14:06:31.791Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",82,100,true,49,49,29,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.791Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",83,100,true,288,280,250,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.792Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",84,100,true,167,153,88,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.793Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",85,100,true,58,64,32,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.795Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",86,100,true,161,166,108,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.795Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",87,100,true,77,77,32,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.796Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",88,100,true,292,267,172,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.797Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",89,100,true,44,34,25,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.798Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",90,100,true,44,43,20,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.799Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",91,100,true,36,43,17,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.802Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",92,100,true,143,130,119,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.803Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",93,100,true,51,64,18,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.804Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",94,100,true,54,62,28,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:06:31.806Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",96,100,true,112,118,70,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.811Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",95,100,true,502,498,563,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.811Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",97,100,true,302,304,308,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.814Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",98,100,true,107,98,50,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.815Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",99,100,true,270,325,215,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:06:31.816Z
"_9d625b1bdf88718f",4,112,"pbp02","interleaved-dis-dis",100,100,true,84,84,71,"Only in the left scenes, all: ( objects that are not right-of (single objects) at the end)",2015-01-22T14:06:31.816Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",2,100,true,101,101,41,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.709Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",1,100,true,80,77,31,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.710Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",4,100,true,122,146,58,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.711Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",5,100,true,326,385,348,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.711Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",6,100,true,66,65,32,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.712Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",3,100,true,272,348,229,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.713Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",7,100,true,264,345,327,"Only in the left scenes, all: (top-most objects that are 1)",2015-01-22T14:10:28.715Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",8,100,true,52,50,26,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.716Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",9,100,true,100,122,65,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.717Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",10,100,true,76,83,47,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.717Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",11,100,true,98,126,66,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.718Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",12,100,true,271,394,403,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.719Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",13,100,true,171,188,104,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.720Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",14,100,true,70,89,58,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.721Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",15,100,true,430,520,701,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.722Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",16,100,true,86,117,53,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.723Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",17,100,true,246,308,275,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.724Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",18,100,true,53,57,21,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.725Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",19,100,true,308,355,358,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.727Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",20,100,true,213,280,180,"Only in the left scenes, all: ( objects that are not below (any object) and 1)",2015-01-22T14:10:28.728Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",21,100,true,197,239,136,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.729Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",22,100,true,136,182,105,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.729Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",23,100,true,115,170,83,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.730Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",24,100,true,137,188,120,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.731Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",25,100,true,148,187,87,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.733Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",26,100,true,143,146,68,"Only in the left scenes, all: ( objects that are not right-of (top-most objects))",2015-01-22T14:10:28.734Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",27,100,true,146,150,93,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.735Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",28,100,true,63,52,27,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.735Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",29,100,true,481,528,740,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.736Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",30,100,true,35,33,17,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.737Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",31,100,true,186,232,166,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.739Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",32,100,true,357,415,533,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.739Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",33,100,true,66,97,33,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.740Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",34,100,true,115,153,94,"Only in the left scenes, all: ( objects that are not gets-hit-by (circle objects))",2015-01-22T14:10:28.741Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",35,100,true,52,66,31,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.742Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",36,100,true,254,357,336,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.742Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",37,100,true,106,156,47,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.744Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",38,100,true,48,53,40,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.745Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",39,100,true,250,363,266,"Only in the left scenes, all: (top-most objects that are not left-of (any object))",2015-01-22T14:10:28.746Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",40,100,true,97,146,92,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.746Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",41,100,true,345,423,403,"Only in the left scenes, all: (on-ground at the end objects that are 1)",2015-01-22T14:10:28.747Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",42,100,true,124,206,86,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.748Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",43,100,true,253,339,194,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.753Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",44,100,true,91,126,54,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.754Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",45,100,true,184,243,170,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.755Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",46,100,true,294,363,277,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.756Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",47,100,true,337,404,326,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.756Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",48,100,true,182,175,125,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.757Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",49,100,true,410,533,483,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.759Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",50,100,true,204,329,347,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.760Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",51,100,true,36,41,22,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.760Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",52,100,true,212,246,220,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.761Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",53,100,true,111,122,48,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.762Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",54,100,true,190,209,171,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.762Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",55,100,true,125,153,78,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.764Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",56,100,true,123,141,84,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.765Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",57,100,true,250,380,253,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.766Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",58,100,true,46,50,30,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.766Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",59,100,true,147,208,97,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.767Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",60,100,true,46,45,24,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.768Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",61,100,true,194,301,301,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.769Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",62,100,true,123,141,61,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.770Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",63,100,true,42,51,18,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.771Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",64,100,true,164,244,196,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.772Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",65,100,true,99,120,38,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.772Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",66,100,true,117,131,81,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.773Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",67,100,true,188,230,194,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.775Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",68,100,true,205,263,212,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.776Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",69,100,true,46,55,24,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.777Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",70,100,true,398,451,693,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.777Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",71,100,true,78,88,64,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.778Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",72,100,true,34,45,15,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.779Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",73,100,true,36,42,23,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.781Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",74,100,true,201,262,122,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.781Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",75,100,true,122,124,63,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.782Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",76,100,true,207,312,263,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.783Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",77,100,true,45,45,29,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.784Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",78,100,true,108,119,62,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.785Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",79,100,true,54,65,36,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.786Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",80,100,true,109,111,72,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.787Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",81,100,true,38,33,27,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.788Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",82,100,true,126,128,65,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.789Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",83,100,true,497,515,615,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.790Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",84,100,true,104,110,51,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.790Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",85,100,true,40,39,24,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.792Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",86,100,true,278,341,238,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.793Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",87,100,true,217,251,170,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.794Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",88,100,true,158,228,211,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.795Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",89,100,true,97,124,71,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.795Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",90,100,true,101,114,67,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.796Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",91,100,true,361,451,359,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.798Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",92,100,true,232,333,159,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.798Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",93,100,true,270,348,277,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.799Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",94,100,true,102,118,65,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.800Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",95,100,true,146,186,115,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.801Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",96,100,true,169,206,119,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.801Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",97,100,true,129,130,55,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.803Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",98,100,true,27,20,13,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.804Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",99,100,true,96,109,54,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:10:28.805Z
"_9d625b1bdf88718f",5,112,"pbp02","blocked-sim-sim",100,100,true,187,247,235,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:10:28.806Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",4,100,true,86,128,44,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:14:45.260Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",5,100,true,116,133,92,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:14:45.261Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",3,100,true,171,234,87,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:14:45.262Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",2,100,true,228,282,283,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:14:45.263Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",1,100,true,162,230,136,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:14:45.264Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",6,100,true,97,135,62,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:14:45.265Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",7,100,true,151,212,103,"Only in the right scenes, exists: ( objects that are 2)",2015-01-22T14:14:45.268Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",8,100,true,111,131,54,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:14:45.269Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",9,100,true,54,55,29,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:14:45.270Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",10,100,true,64,84,29,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:14:45.271Z
"_9d625b1bdf88718f",6,112,"pbp02","blocked-sim-dis",11,100,true,328,346,377,"Only in the left scenes, exists: ( objects that are 1)",2015-01-22T14:14:45.272Z
